Zip	T_me	T_ne	Zone	Altitude	Latitude	Longitude
91236	8.2	-14.0	13	505	49.4289992	11.5440384
80336	9.3	-12.2	13	516	48.1340355	11.5571732
67756	9.6	-10.3	6	309	49.5824726	7.558844999999999
49593	9.9	-9.4	3	43	52.5546875	7.936687199999999
88267	8.0	-13.4	13	675	47.7760133	9.7674996
22949	9.1	-10.3	3	25	53.6888482	10.1952121
72076	9.0	-11.9	6	507	48.53924809999999	9.0615313
18516	8.9	-11.7	2	13	54.0589095	13.1623764
14943	9.7	-13.0	4	66	52.0818855	13.1770609
12526	9.7	-12.6	4	41	52.3996803	13.5746763
97070	10.8	-10.1	13	179	49.7957583	9.933359500000002
91361	9.2	-13.0	13	292	49.6912397	11.1027082
92242	8.5	-13.8	13	418	49.5552555	11.9411462
07950	8.6	-14.3	9	365	50.6953645	12.0106199
95168	7.6	-14.2	10	532	50.128442	12.0052489
93092	9.0	-13.6	13	325	49.00324029999999	12.1975195
86875	8.4	-14.0	13	641	47.99579980000001	10.7763924
13189	10.1	-12.0	4	54	52.5600917	13.4222482
94130	8.3	-12.5	10	540	48.55495	13.6425233
55126	10.4	-9.8	12	178	49.988094	8.1774007
28357	9.6	-9.4	3	1	53.1190688	8.8778703
70378	10.5	-10.7	12	266	48.8297933	9.2320196
72661	9.6	-11.4	6	403	48.566933	9.3027667
24817	9.0	-9.0	3	1	54.3530291	9.5013319
84048	8.8	-13.6	13	457	48.6502315	11.7751605
34128	9.1	-11.3	7	241	51.3367949	9.438763
74249	10.4	-10.6	13	210	49.3080604	9.4691302
93073	9.1	-13.6	13	331	48.9868682	12.2107043
82405	8.2	-14.1	15	673	47.8577044	11.0316066
70437	10.9	-10.2	12	250	48.84112649999999	9.197113
74842	10.1	-11.0	6	256	49.3422183	9.2381485
24392	8.9	-8.6	3	33	54.64155119999999	9.803084
23879	9.3	-10.8	3	39	53.6116343	10.6990778
95191	7.1	-14.8	10	621	50.2916688	11.79827
26465	9.9	-6.9	1	-1	53.74736919999999	7.492568200000001
77833	11.0	-9.7	12	131	48.6715388	8.0904043
72379	9.2	-11.7	6	491	48.3581716	8.98394
34632	9.0	-11.8	7	248	50.9978006	9.1453859
25725	9.1	-9.3	1	13	54.0811106	9.289135
86551	8.8	-14.0	13	452	48.4425292	11.1182466
36266	9.0	-12.5	7	249	50.8943497	9.9983926
84513	8.8	-13.6	13	400	48.2646459	12.582742
09465	6.2	-14.8	11	766	50.4846763	12.9806115
04821	9.6	-13.1	4	140	51.3299748	12.613431
85304	8.7	-14.2	13	478	48.4867333	11.5019081
86695	9.0	-13.6	13	416	48.5949897	10.8326799
36280	8.6	-12.5	7	328	50.8481576	9.4604275
25585	9.0	-9.1	3	16	54.1383523	9.4884351
74639	9.8	-11.0	13	326	49.255952	9.5182778
47652	10.6	-8.3	5	19	51.6264583	6.180650399999999
79400	10.0	-10.3	12	392	47.6964378	7.6530085
27576	9.9	-8.4	1	1	53.55678469999999	8.592949899999999
93138	8.6	-13.8	13	396	49.0692652	12.0620211
10999	10.8	-11.3	4	39	52.4956904	13.4272009
03052	9.5	-14.0	4	66	51.7621842	14.4172953
24613	9.0	-9.3	3	17	54.0694506	9.7796757
97261	9.7	-11.4	13	259	49.878255	9.9054972
24254	8.9	-9.0	2	30	54.25577939999999	10.0256815
24113	9.1	-8.6	2	22	54.2813052	10.08069
08315	8.3	-13.8	10	457	50.5766714	12.7703191
69250	10.3	-10.5	6	189	49.4367585	8.8091411
74937	10.2	-10.7	12	216	49.34649590000001	8.8842391
35102	9.1	-11.0	7	279	50.7242612	8.6303129
31785	10.2	-10.3	7	74	52.1037614	9.3661014
31737	10.1	-10.3	7	55	52.1685907	9.1207187
77974	10.9	-9.5	12	147	48.4082185	7.7758965
49733	10.0	-8.8	3	9	52.80430880000001	7.2312094
48429	10.5	-8.3	5	43	52.2908515	7.464065000000001
92237	8.7	-14.0	13	425	49.5150547	11.7309787
70597	9.5	-11.3	12	452	48.7413546	9.1774071
29496	9.3	-11.7	4	49	52.9961619	10.9593391
21406	9.3	-11.3	3	29	53.1649775	10.3815775
97723	8.9	-11.3	13	314	50.2059612	9.8932228
84549	8.5	-13.6	13	479	48.116463	12.5432048
47803	11.1	-7.9	5	39	51.34801220000001	6.5478529
94158	5.8	-14.8	11	1007	48.8647569	13.6764937
03159	9.3	-14.3	4	142	51.638182	14.5996117
02991	9.5	-14.1	4	140	51.4567931	14.1008267
34471	9.1	-11.3	7	179	51.4044185	9.0936463
25862	8.8	-9.0	1	16	54.6721829	9.1323746
22337	9.4	-9.7	3	29	53.624604	10.0498354
39264	9.4	-12.8	4	77	52.0033435	12.2206875
69437	10.4	-10.6	12	186	49.4008295	9.0807999
23820	8.9	-10.5	3	40	53.9423028	10.4988977
09235	8.6	-13.8	10	414	50.7344175	12.9225002
01738	8.7	-13.8	9	348	50.9308286	13.5539209
44801	10.7	-8.1	5	138	51.4530679	7.268409899999999
27243	9.5	-9.6	3	44	52.9091463	8.5870541
27476	9.6	-8.4	1	7	53.8613781	8.6296012
06259	9.8	-13.5	4	108	51.3129637	11.9331444
06313	9.1	-13.4	4	223	51.5341655	11.4822912
39443	9.5	-12.7	4	68	51.8981624	11.6338521
39576	9.4	-12.5	4	31	52.5637808	11.8065632
85104	9.1	-13.1	13	364	48.8086346	11.6877672
58636	9.7	-9.5	6	227	51.38115440000001	7.716816899999999
79793	9.8	-10.1	12	424	47.6463607	8.3678002
71701	10.2	-11.2	12	299	48.8807971	9.0813174
25836	9.3	-8.2	1	-1	54.3302545	8.7822329
91468	9.0	-13.3	13	350	49.622672	10.627952
19294	9.4	-11.8	4	32	53.2112093	11.4148066
72800	7.8	-13.1	14	737	48.4757988	9.2759206
21073	9.7	-9.4	3	21	53.4592228	9.9699029
09111	9.7	-13.0	9	304	50.8365233	12.9239317
73266	8.2	-12.8	6	637	48.5990276	9.4962098
35688	8.8	-11.1	6	338	50.7352907	8.3452316
69242	10.5	-10.4	12	177	49.2437795	8.7322145
71126	9.2	-11.7	6	454	48.5558483	8.837527500000002
54492	10.3	-9.3	7	122	49.9659483	7.019343000000001
83569	8.7	-12.7	13	477	47.9422364	12.1665017
88281	8.3	-12.7	13	621	47.7986342	9.7072779
91207	9.1	-13.6	13	356	49.5402149	11.2752883
82335	8.2	-14.2	13	646	47.9653783	11.3557027
86681	8.7	-13.1	13	493	48.8328935	10.7668772
86937	8.4	-14.6	13	573	48.169295	10.8975565
10829	10.1	-11.9	4	45	52.4803778	13.3597304
49124	9.8	-9.8	6	104	52.20157649999999	8.0868071
66589	9.6	-10.1	6	356	49.3720861	7.0909435
68159	11.3	-10.5	12	100	49.49200020000001	8.455677999999999
07926	7.1	-14.9	10	614	50.43941400000001	11.8617977
06458	9.2	-12.9	4	179	51.8719395	11.2916545
91575	8.9	-13.5	13	427	49.2535272	10.8368505
86316	8.6	-14.3	13	513	48.3611184	11.0203751
07554	9.1	-14.2	9	265	50.9144173	12.1350384
04299	10.1	-12.6	4	140	51.3200403	12.4260263
16835	9.3	-13.2	4	56	52.9669043	12.9850189
78315	10.0	-9.6	13	430	47.7488846	8.9780826
74336	10.2	-10.9	12	231	49.0785978	9.0871344
75433	9.6	-11.5	6	284	48.9977701	8.803177
91807	9.0	-13.3	13	454	48.897196	10.9969365
85465	9.0	-13.6	13	422	48.42643899999999	11.9752995
99846	8.6	-13.1	10	345	50.9152229	10.4247541
97273	9.7	-11.5	13	261	49.8464444	10.0402685
70184	9.9	-11.0	12	425	48.7623076	9.2002914
22303	9.5	-9.7	3	6	53.5910631	10.0260615
21379	9.5	-10.8	3	6	53.293462	10.5080729
34327	8.9	-11.7	7	253	51.1745318	9.5236341
27751	9.6	-9.3	3	5	53.0530881	8.6629201
50674	11.5	-7.7	5	51	50.9346454	6.9331365
45711	10.4	-8.8	5	62	51.6555326	7.3284165
57636	9.8	-9.6	6	268	50.7020863	7.681224299999999
29367	9.3	-11.4	3	86	52.7064073	10.4152057
94508	8.5	-12.5	10	452	48.75388909999999	13.1772367
12167	10.0	-12.0	4	45	52.4499548	13.3285127
83536	8.5	-13.4	13	493	48.1482012	12.2628311
96279	8.9	-12.1	13	319	50.2033311	11.141494
77694	11.0	-9.4	12	136	48.58257649999999	7.846608199999999
57258	9.2	-10.1	6	337	50.9016203	7.9034589
79859	6.9	-14.1	8	1012	47.8187459	8.1772422
30457	10.2	-10.7	3	62	52.3323093	9.6912761
36103	8.8	-12.0	7	316	50.4228256	9.5655737
95358	7.9	-13.6	10	497	50.1582648	11.5770978
57399	8.8	-10.4	6	374	51.0478203	8.0663235
77793	9.8	-11.0	6	390	48.2343231	8.2148282
76185	11.5	-9.5	12	109	49.0072171	8.352578099999999
50999	11.1	-8.1	5	51	50.8800407	7.0149269
54610	8.2	-11.3	6	523	50.2172287	6.5583991
54662	9.6	-9.8	7	338	49.9406583	6.662752299999999
91369	9.1	-13.3	13	329	49.7141597	11.1331615
81675	9.3	-12.3	13	532	48.1381386	11.6033512
31787	10.0	-10.6	7	68	52.1082884	9.3419389
73669	9.3	-11.7	6	441	48.7464422	9.4879523
31718	10.2	-10.6	3	50	52.3877568	9.1911571
87724	7.6	-14.3	15	732	47.92526489999999	10.3108675
94371	7.2	-14.0	11	633	49.0852564	12.7531546
32479	10.1	-10.3	6	50	52.3121379	8.7834291
91735	9.1	-13.3	13	417	49.1554104	10.7112472
12685	10.0	-12.2	4	61	52.53795419999999	13.5664266
91353	9.4	-13.0	13	278	49.68934120000001	11.0318897
91367	8.7	-13.6	13	408	49.6256573	11.2721921
06628	9.4	-13.5	4	215	51.1338215	11.7267788
93093	8.7	-13.8	13	378	49.0324436	12.2073717
92648	7.7	-13.7	10	557	49.617464	12.329339
87600	8.2	-14.2	15	692	47.876303	10.6260634
38470	9.5	-11.8	4	62	52.5351554	10.8880887
52525	10.9	-8.6	5	49	51.04119379999999	6.104102
56626	10.3	-9.3	5	178	50.436848	7.353342199999998
49596	9.9	-9.5	3	33	52.5720179	7.9982028
79539	10.8	-10.0	12	282	47.6215172	7.662926499999999
21732	9.4	-9.1	1	-1	53.8507208	9.2177792
25554	9.3	-9.3	1	-3	53.92699289999999	9.3645367
73433	9.2	-12.1	14	425	48.8708148	10.1100905
31188	9.6	-11.5	3	119	52.0861374	10.1242568
22087	9.9	-9.1	3	10	53.5639378	10.0235779
66636	9.7	-9.8	6	332	49.48925819999999	7.008337699999999
95158	7.2	-14.6	10	609	50.1567587	11.9482344
23996	9.0	-11.2	4	65	53.7905794	11.4282001
39638	9.3	-12.3	4	80	52.5386734	11.4050865
82399	8.7	-13.8	13	556	47.9112932	11.1132586
31714	10.1	-10.6	3	54	52.356327	9.2080157
55576	10.6	-10.0	12	113	49.8600566	7.989882199999999
67466	9.7	-10.5	6	360	49.3734018	8.0762658
60438	10.5	-10.0	12	141	50.1768753	8.6302933
63179	10.7	-10.3	12	117	50.0769758	8.8625745
13589	9.8	-12.5	4	42	52.5657546	13.158139
89558	7.9	-13.3	14	704	48.6847998	9.9333886
86923	8.5	-13.9	13	623	48.0193446	11.0170955
90475	9.0	-13.6	13	365	49.421307	11.2273934
95213	7.6	-14.6	10	555	50.19622349999999	11.768228
44309	10.6	-8.8	5	89	51.5305901	7.5458916
69207	11.0	-10.5	12	111	49.3422165	8.6462981
74931	10.1	-10.8	12	243	49.3747882	8.8899603
97082	9.8	-11.3	13	250	49.7646014	9.9055338
88451	8.6	-12.8	13	542	48.106545	10.1127094
92559	7.9	-13.7	10	524	49.4270337	12.4823114
09468	7.2	-15.0	10	613	50.6244455	12.9084058
08223	6.8	-15.0	10	661	50.4481309	12.3596591
99631	9.6	-12.8	9	153	51.1954487	11.068204
53506	9.7	-9.8	6	260	50.4825163	6.9864472
51107	10.8	-8.7	5	54	50.91733809999999	7.0902515
49594	9.9	-9.5	5	43	52.50031449999999	7.951930599999999
36119	8.6	-12.1	7	359	50.4551262	9.6141854
26135	9.6	-9.3	3	4	53.1208397	8.2538737
76593	9.1	-11.8	8	478	48.72401550000001	8.414246
37247	7.9	-12.8	7	463	51.24206210000001	9.7912476
37287	9.3	-11.8	7	183	51.1548335	9.9992251
63546	10.4	-10.4	12	145	50.2357823	8.9975747
57462	9.0	-10.2	6	347	51.0492854	7.891666499999999
67295	9.7	-10.5	6	304	49.63931969999999	8.0115903
73776	10.4	-10.8	6	249	48.7273427	9.3816444
97852	9.0	-11.8	6	383	49.8348605	9.4641741
04910	9.6	-13.3	4	91	51.4633249	13.5104975
69254	10.8	-10.1	12	136	49.2452337	8.6801088
78549	8.5	-12.3	14	666	48.0759803	8.7446953
44137	11.0	-8.0	5	97	51.5081979	7.441617300000001
48147	10.6	-8.5	5	62	51.9782559	7.637854300000001
99100	9.2	-13.3	9	209	51.0744909	10.8554092
80335	10.1	-11.2	13	521	48.1443383	11.5548236
08538	7.8	-15.0	10	513	50.4474159	12.0580615
65936	10.9	-9.5	12	112	50.1196882	8.5710144
64859	10.5	-10.3	12	165	49.95279780000001	8.8630177
57635	9.8	-9.4	6	265	50.7170041	7.5330801
89520	8.1	-13.2	14	651	48.70670399999999	10.1626906
83679	7.7	-14.1	15	716	47.8129072	11.6313712
96106	9.0	-12.0	13	297	50.0899532	10.7248845
38889	7.7	-14.0	6	440	51.7868484	10.950987
87754	8.3	-13.6	13	620	48.0599547	10.4189436
23623	8.8	-10.5	3	68	54.0034766	10.5536419
71638	10.5	-10.8	12	315	48.8883519	9.2093353
90530	9.1	-13.7	13	349	49.3447047	11.1695549
85049	9.0	-13.3	13	378	48.7557151	11.3364793
84028	9.4	-12.5	13	400	48.5390097	12.1581336
92685	8.0	-14.0	10	506	49.7267597	12.2779621
08141	8.8	-13.7	9	346	50.6934889	12.5462188
94152	9.4	-12.1	13	306	48.4612265	13.420364
96185	9.2	-12.6	13	274	49.8585409	10.6896266
19065	9.2	-11.5	4	63	53.6176227	11.542476
06420	9.5	-13.5	4	100	51.6751631	11.7662138
34385	9.2	-11.6	7	159	51.6434875	9.4564158
61200	10.1	-10.6	12	147	50.4169669	8.8300606
67136	11.0	-10.3	12	100	49.4629319	8.2919308
53913	10.5	-8.8	6	139	50.6923636	6.9222034
45289	10.6	-8.3	5	90	51.4204604	7.112138600000001
48153	10.6	-8.8	5	68	51.9312052	7.624865099999999
27313	9.6	-10.5	3	23	52.8469415	9.2276696
74744	9.5	-11.6	13	360	49.49198639999999	9.5380279
56470	8.2	-10.9	6	496	50.6529429	7.946190999999999
67659	10.0	-10.0	6	262	49.46774389999999	7.7446913
73550	8.3	-13.0	6	612	48.75277639999999	9.8333164
23562	9.1	-11.0	2	13	53.8301518	10.7089304
87761	8.4	-13.3	13	589	48.0591687	10.2899672
22967	9.1	-10.6	3	36	53.7427879	10.3086342
53426	9.4	-9.9	6	324	50.4956494	7.1512252
56754	9.8	-9.6	7	250	50.21395889999999	7.2691328
82549	8.4	-13.8	13	599	47.816251	11.4809472
52355	10.6	-8.7	5	139	50.7821519	6.4487859
77781	10.6	-9.9	12	233	48.3390059	8.031707299999999
51645	9.8	-9.6	6	235	50.98946979999999	7.526984100000001
63512	10.7	-10.2	12	106	50.07097599999999	8.9404065
63826	9.5	-11.2	12	268	50.1233234	9.1975124
30657	10.0	-11.0	3	59	52.4155616	9.7814388
82229	8.4	-14.0	13	619	48.03836099999999	11.2330897
19246	9.3	-11.1	3	32	53.5616031	10.9470514
86971	8.1	-14.1	15	708	47.7878785	10.9268827
87719	8.4	-13.5	13	598	48.04951519999999	10.485095
56745	8.9	-10.6	6	406	50.3943899	7.172774100000001
66399	9.5	-10.3	6	362	49.1943438	7.160266099999999
56645	10.1	-9.5	5	206	50.4119825	7.326801199999999
47929	10.8	-8.1	5	32	51.3331676	6.339554499999999
47239	11.1	-8.0	5	28	51.3948213	6.6518329
59939	8.0	-11.5	6	485	51.3099808	8.5253748
73342	7.8	-13.5	14	726	48.5860958	9.6973974
97265	9.4	-11.5	13	313	49.8035872	9.812022
22525	9.6	-9.4	3	19	53.58141699999999	9.9130649
89171	8.8	-12.5	13	521	48.3290569	10.0008527
21033	9.4	-10.2	3	-1	53.5061514	10.1568645
91628	9.1	-12.5	13	422	49.4197946	10.2155312
86650	8.9	-13.0	13	437	48.8764566	10.7185281
86482	8.6	-14.2	13	505	48.4102223	10.7706589
82491	6.4	-15.6	15	1090	47.4617723	11.0053989
74372	9.8	-11.4	6	234	48.9588687	9.012985
08645	7.6	-14.5	10	537	50.2821802	12.232541
12359	10.0	-12.1	4	45	52.4480476	13.4519726
24398	9.2	-7.3	2	5	54.6266075	9.9846072
22305	9.9	-9.1	3	12	53.58858379999999	10.0553745
38838	9.5	-12.5	3	107	52.012305	11.0354741
02633	9.2	-14.3	9	213	51.17798390000001	14.3204467
51109	10.9	-8.2	5	50	50.93875	7.082491399999999
63526	10.7	-10.0	12	113	50.1609845	8.9825749
74391	10.0	-11.2	12	256	49.0197775	9.0907502
88719	9.8	-9.5	13	457	47.6901197	9.2974555
18249	9.2	-11.8	4	17	53.7781415	12.0183628
57074	9.4	-9.9	6	304	50.87492959999999	8.0633292
69502	11.0	-10.6	12	99	49.5920412	8.6481643
37308	7.8	-13.1	7	467	51.3896504	10.1681603
87764	7.8	-14.0	13	670	47.86117050000001	10.1345081
30449	10.3	-10.7	3	67	52.35962139999999	9.7134711
26506	9.8	-7.5	1	-1	53.5768531	7.164471600000001
75245	9.5	-11.5	6	321	48.9703747	8.7117688
84539	8.7	-13.6	13	415	48.2582056	12.4116939
09224	8.8	-13.5	9	390	50.8181869	12.7804699
86571	8.9	-13.5	13	409	48.6077495	11.208357
34329	8.7	-11.9	7	307	51.3087781	9.6572554
89616	8.8	-12.9	13	526	48.2355199	9.6862331
31860	9.8	-11.1	7	82	52.01726559999999	9.4114239
91541	9.1	-12.3	13	430	49.3794948	10.1858968
59602	8.7	-11.0	6	361	51.528562	8.4272375
27232	9.8	-9.9	3	44	52.6657889	8.7965951
74915	10.3	-10.6	12	209	49.3003999	8.9197591
83043	8.9	-12.5	13	482	47.8789502	12.007068
01612	9.7	-13.6	4	109	51.2991786	13.3900947
86685	8.8	-13.1	13	462	48.8252004	10.70407
31246	9.7	-11.3	3	101	52.24153769999999	10.2471396
21465	9.2	-10.5	3	50	53.54685929999999	10.2554002
84101	8.7	-13.6	13	477	48.6099036	11.9441166
39112	10.2	-11.7	4	57	52.1131283	11.6080946
79713	10.5	-9.9	12	329	47.5749447	7.982216900000001
52062	11.5	-7.1	6	171	50.7780476	6.0887682
41239	11.2	-7.6	5	78	51.1654923	6.4261842
13353	10.7	-11.3	4	42	52.5411171	13.3509304
91077	9.1	-13.4	13	340	49.6152026	11.1415299
96328	9.0	-12.1	13	302	50.1885108	11.2787173
26127	9.8	-8.8	3	11	53.1682014	8.1958833
78256	9.7	-9.8	13	448	47.80404009999999	8.908653
63931	9.8	-11.1	6	264	49.6179649	9.1771454
89150	7.7	-13.5	14	775	48.49286009999999	9.6785952
06847	9.7	-13.3	4	70	51.8040542	12.1766264
76467	11.1	-10.1	12	118	48.9103404	8.2531883
13349	10.6	-11.3	4	38	52.5587619	13.3436868
02929	9.2	-14.3	9	161	51.3326796	14.9654413
35279	9.0	-11.8	7	249	50.8524475	9.115276
45525	10.8	-8.1	5	92	51.3948427	7.186049300000001
25591	9.1	-9.5	1	19	53.9651509	9.5064933
74676	9.7	-11.2	13	346	49.2754213	9.6156334
30629	9.8	-11.3	3	65	52.3927372	9.8476686
87666	8.0	-14.4	15	674	47.9298039	10.6129561
82291	8.6	-14.4	13	535	48.2105768	11.1674782
80634	9.9	-11.5	13	524	48.1493552	11.5310245
84091	8.7	-13.6	13	464	48.6616935	11.8606357
89290	8.6	-13.0	13	563	48.2226053	10.1788494
56457	8.8	-10.5	6	415	50.5684172	7.9619475
55437	10.3	-10.1	12	196	49.9303254	8.032921
77815	10.8	-9.6	6	186	48.6824642	8.1500317
55758	8.5	-11.2	6	466	49.8124005	7.2552807
79232	11.2	-10.1	12	196	48.058179	7.7796564
77971	10.5	-9.9	12	259	48.2940756	7.824757699999999
65520	9.3	-10.6	7	312	50.3112146	8.2912982
68623	11.0	-10.6	12	91	49.5941455	8.4962394
78579	8.1	-12.6	14	741	47.9596072	8.9578086
63683	9.3	-11.0	7	279	50.3560475	9.0791314
67316	9.9	-10.2	6	297	49.5007945	8.034947899999999
07774	9.5	-13.3	9	177	51.0541872	11.7060429
38871	9.4	-13.1	3	210	51.8953572	10.7034246
97941	10.0	-10.9	13	228	49.6254457	9.6632746
97256	9.5	-11.6	13	301	49.6854479	9.9019595
74747	9.8	-11.1	13	322	49.4100322	9.5365439
14550	9.6	-12.9	4	38	52.4037714	12.7806539
09126	9.4	-13.1	9	339	50.8191139	12.9376782
31749	9.6	-10.8	7	172	52.24337629999999	9.2598324
26639	9.5	-8.9	3	16	53.4113669	7.7248722
75392	8.7	-12.2	6	562	48.6504991	8.823374
75447	9.4	-11.7	6	349	49.030281	8.8588297
55743	9.0	-10.8	6	359	49.7142606	7.344785799999999
49828	10.1	-8.9	5	18	52.5570076	7.0551536
08529	8.6	-14.3	10	371	50.4943032	12.1729563
96264	9.0	-12.1	13	298	50.1280392	11.2395567
16269	9.4	-13.6	4	34	52.7015681	14.0917107
15868	9.5	-13.9	4	78	51.9833876	14.2995524
03119	9.4	-14.6	4	114	51.5799724	14.172616
79879	7.9	-13.3	14	807	47.8406911	8.4254331
76227	11.2	-9.9	12	130	48.9881413	8.4743368
33142	8.8	-11.1	6	320	51.5581888	8.6020547
79871	6.9	-13.9	8	1014	47.9598379	8.267507499999999
95447	9.1	-12.4	13	361	49.9204587	11.5618007
39110	9.5	-12.4	4	72	52.1286374	11.5884201
07924	8.1	-14.5	10	467	50.5998008	11.7130241
06485	7.4	-14.6	6	448		
06118	9.6	-14.0	4	106	51.5126258	11.9773265
14728	9.3	-12.8	4	58	52.7288876	12.4121255
25782	9.0	-8.8	1	12	54.2190453	9.2834672
36110	8.9	-12.3	7	273	50.680927	9.5816182
36364	8.9	-12.1	7	262	50.6229774	9.5088862
69151	10.1	-10.7	12	251	49.38966980000001	8.829636299999999
41751	10.7	-8.1	5	60	51.25004089999999	6.3206577
55487	8.9	-10.7	6	417	49.9323415	7.3088186
08134	8.7	-13.7	9	381	50.6683488	12.6088829
08349	5.6	-15.3	11	872	50.4323597	12.6966658
06386	9.6	-13.4	4	72	51.77197169999999	12.073529
79285	9.9	-10.8	6	448	47.9561588	7.776984700000001
14513	9.6	-12.8	4	37	52.3899573	13.2730408
10967	10.9	-11.1	4	37	52.4909261	13.4161407
67677	9.8	-10.1	6	294	49.4931066	7.8988499
66578	9.9	-9.8	6	291	49.36484240000001	7.1218974
42551	10.1	-8.7	5	219	51.3501692	7.0540533
24879	8.8	-8.7	3	57	54.5772663	9.5006968
32816	8.8	-11.6	6	239	51.9078631	9.1759096
33165	8.8	-11.3	6	299	51.6207332	8.8995725
97849	9.3	-11.5	13	294	49.9190277	9.622647
37276	9.0	-12.1	7	249	51.2058682	10.0668373
22111	9.8	-9.2	3	15	53.5483785	10.078217
21447	9.5	-10.6	3	2	53.3484916	10.3387643
89361	8.6	-13.6	13	510	48.4337671	10.5183161
15295	9.5	-14.3	4	20	52.2540166	14.5754734
85113	8.7	-12.6	13	463	48.8610112	11.3667817
14770	9.9	-12.4	4	30	52.408629	12.5172319
25779	9.0	-8.6	1	8	54.29484739999999	9.1571282
76744	10.9	-10.1	12	131	49.0161058	8.1581304
76137	11.3	-9.5	12	119	48.99995329999999	8.4173066
64579	10.9	-10.3	12	89	49.7569111	8.5195227
76356	10.8	-10.3	12	145	49.0594711	8.5406131
29323	9.7	-11.2	3	43	52.6483673	9.8346463
83410	9.1	-13.1	13	438	47.92388829999999	12.8783479
95349	8.3	-13.0	13	424	50.0252536	11.393042
86736	8.8	-12.7	13	460	49.0112895	10.5839951
94548	7.4	-13.2	10	616	48.8514411	13.2762786
13359	10.7	-11.3	4	48	52.5591664	13.3830433
94133	8.5	-12.3	10	470	48.7400577	13.5231914
80992	9.1	-12.7	13	510	48.1757295	11.5182935
91286	8.1	-14.0	13	507	49.6990941	11.3396608
59955	6.8	-13.2	6	673	51.2274391	8.5000619
45309	11.0	-7.8	5	72	51.4756346	7.072542599999999
72820	7.8	-13.1	14	767	48.3816954	9.1941993
35085	9.3	-11.5	7	216	50.7287879	8.8480299
24589	8.9	-9.2	3	29	54.1673132	9.851628300000002
87751	8.4	-13.1	13	580	48.04426549999999	10.1557097
79114	11.6	-9.5	12	242	47.99631549999999	7.8107621
78259	9.6	-10.0	13	474	47.8099865	8.809960199999999
49767	10.1	-9.1	3	16	52.6724949	7.098798599999999
80639	9.0	-12.8	13	528	48.1488271	11.5105594
91281	7.8	-14.1	13	537	49.7665348	11.698598
15738	9.7	-12.6	4	36	52.3463706	13.6222937
89613	8.7	-13.0	13	528	48.1859021	9.6924641
29352	9.8	-11.1	3	42	52.56386	10.0596831
89437	8.7	-13.0	13	492	48.599048	10.3760695
50676	12.1	-7.0	5	49	50.9320995	6.953899799999999
69259	9.5	-11.0	6	370	49.4664839	8.7626515
94496	9.2	-12.2	13	340	48.5517419	13.2256373
13503	9.8	-12.5	4	38	52.61062459999999	13.2417857
17506	8.9	-12.1	2	21	53.93364829999999	13.4295549
96247	9.1	-12.0	13	276	50.1774978	11.1182863
86565	8.7	-14.1	13	463	48.50620300000001	11.2427037
89367	8.8	-12.7	13	498	48.34913969999999	10.29325
22956	9.1	-10.8	3	47	53.64847	10.4081343
95445	9.3	-12.0	13	334	49.9517152	11.5608931
95499	8.7	-12.7	10	351	50.0277839	11.5690084
80538	9.4	-12.2	13	513	48.1445812	11.5895274
14656	9.7	-12.8	4	33	52.5827083	12.9581702
92714	7.9	-13.6	10	506	49.6475128	12.4081697
96175	9.2	-13.7	13	249	49.8379339	10.9219613
55291	10.6	-10.0	12	149	49.8716801	8.1426308
55442	9.3	-10.5	6	337	49.97604949999999	7.7497717
12683	10.0	-12.1	4	51	52.49816130000001	13.5581889
06618	9.4	-13.6	4	225	51.1050239	11.8277849
31712	10.2	-10.6	3	61	52.3656877	9.1361806
40883	10.5	-8.3	5	126	51.3300918	6.9097177
53604	9.8	-9.5	5	290	50.6497767	7.278090300000001
09573	8.8	-13.6	10	367	50.8081717	13.104331
94562	9.0	-13.6	13	329	48.7034174	12.8364994
59821	9.8	-9.6	6	188	51.3743121	8.066182099999999
94032	9.8	-10.9	13	307	48.5718453	13.4607296
90762	10.2	-11.8	13	297	49.4723395	10.9930876
19053	9.6	-10.8	4	65	53.62479279999999	11.4041715
99518	9.7	-13.2	9	133	51.0878954	11.6285723
83714	7.8	-13.9	15	702	47.7989122	11.8153494
24217	9.1	-8.2	2	12	54.3951262	10.3646553
28790	9.5	-9.4	3	8	53.2444387	8.575040099999999
39619	9.4	-12.1	4	36	52.85946200000001	11.44928
82418	7.9	-14.1	13	690	47.6819779	11.1949681
54689	8.6	-10.5	6	476	50.07015819999999	6.185824999999999
84177	8.6	-13.6	13	406	48.63743220000001	12.5354955
28329	10.0	-8.8	3	6	53.0780512	8.8827645
71640	10.5	-10.8	12	279	48.8972351	9.2251439
10115	11.0	-11.1	4	33	52.532614	13.3777036
24111	9.1	-8.6	2	16	54.30160559999999	10.0689708
86946	8.1	-14.4	15	688	47.9580341	10.9467727
78141	6.9	-13.8	8	1008	48.1111205	8.2027153
87660	7.6	-14.6	15	745	47.9077968	10.5711555
35110	8.4	-11.8	7	372	51.0997074	8.9393636
76199	11.1	-10.0	12	114	48.97284819999999	8.4060268
35647	9.2	-10.8	7	279	50.4348085	8.497105399999999
75339	9.6	-11.4	6	365	48.8032986	8.5839199
67246	10.9	-10.3	12	116	49.564664	8.2499149
25494	9.1	-10.1	3	8	53.6887856	9.8111566
