district;Support_Year;Cluster;Timestep;total_demand;to_network;from_network;to_main_grid
ghd6;20;0;16;95.365;0.0;0.0;0.0
ghd6;20;0;17;90.002;0.0;0.0;0.0
ghd6;20;0;18;321.307;0.0;0.0;0.0
ghd6;20;0;19;0.0;0.0;0.0;0.0
ghd6;20;0;20;21.531;0.0;0.0;0.0
ghd6;20;0;21;326.641;0.0;0.0;0.0
ghd6;20;0;22;331.979;0.0;0.0;0.0
ghd6;20;0;23;336.43;0.0;0.0;0.0
ghd6;20;0;24;0.0;0.0;0.0;0.0
ghd6;20;0;25;0.0;0.0;0.0;0.0
ghd6;20;0;26;0.0;0.0;0.0;0.0
ghd6;20;0;27;350.692;0.0;0.0;0.0
ghd6;20;0;28;351.584;0.0;0.0;0.0
ghd6;20;0;29;281.441;0.0;0.0;0.0
ghd6;20;0;30;0.0;0.0;0.0;0.0
ghd6;20;0;31;0.0;0.0;0.0;0.0
ghd6;20;0;32;182.327;0.0;0.0;0.0
ghd6;20;0;33;180.141;0.0;0.0;0.0
ghd6;20;0;34;156.608;0.0;0.0;0.0
ghd6;20;0;35;134.161;0.0;1.676;0.0
ghd6;20;0;36;135.026;0.0;0.0;0.0
ghd6;20;0;37;63.811;0.0;47.519;0.0
ghd6;20;0;38;33.067;0.0;68.216;0.0
ghd6;20;0;39;65.186;0.0;35.417;0.0
ghd6;20;0;40;90.791;0.0;0.0;0.0
ghd6;20;0;41;261.482;0.0;0.0;0.0
ghd6;20;0;42;320.418;0.0;0.0;0.0
ghd6;20;0;43;325.752;0.0;0.0;0.0
ghd6;20;0;44;330.199;0.0;0.0;0.0
ghd6;20;0;45;0.0;0.0;0.0;0.0
ghd6;20;0;46;0.0;0.0;0.0;0.0
ghd6;20;0;47;0.0;0.0;0.0;0.0
ghd6;20;0;48;0.0;0.0;0.0;0.0
ghd6;20;0;49;0.0;0.0;0.0;0.0
ghd6;20;0;50;0.0;0.0;0.0;0.0
ghd6;20;0;51;0.0;0.0;0.0;0.0
ghd6;20;0;52;0.0;0.0;0.0;0.0
ghd6;20;0;53;0.0;0.0;0.0;0.0
ghd6;20;0;54;71.067;0.0;0.0;0.0
ghd6;20;0;55;89.161;0.0;0.0;0.0
ghd6;20;0;56;87.004;0.0;0.0;0.0
ghd6;20;0;57;79.948;0.0;0.0;0.0
ghd6;20;0;58;73.132;0.0;0.001;0.0
ghd6;20;0;59;66.536;0.0;0.0;0.0
ghd6;20;0;60;183.625;0.0;0.001;0.0
ghd6;20;0;61;0.0;0.0;0.0;0.0
ghd6;20;0;62;0.0;0.0;0.0;0.0
ghd6;20;0;63;64.234;0.0;0.0;0.0
ghd6;20;0;64;47.736;0.0;2.146;0.0
ghd6;20;0;65;42.056;0.0;0.0;0.0
ghd6;20;0;66;48.934;0.0;0.0;0.0
ghd6;20;0;67;45.435;0.0;0.0;0.0
ghd6;20;0;68;294.687;0.0;0.0;0.0
ghd6;20;0;69;294.687;0.0;0.0;0.0
ghd6;20;0;70;299.117;0.0;0.0;0.0
ghd6;20;0;71;314.2;0.0;0.0;0.0
ghd6;20;0;72;0.0;0.0;0.0;0.0
ghd6;20;0;73;0.0;0.0;0.0;0.0
ghd6;20;0;74;0.0;0.0;0.0;0.0
ghd6;20;0;75;0.0;0.0;0.0;0.0
ghd6;20;0;76;0.0;0.0;0.0;0.0
ghd6;20;0;77;0.0;0.0;0.0;0.0
ghd6;20;0;78;0.0;0.0;0.0;0.0
ghd6;20;0;79;0.0;0.0;0.0;0.0
ghd6;20;0;80;0.0;0.0;0.0;0.0
ghd6;20;0;81;0.0;0.0;0.0;0.0
ghd6;20;0;82;21.837;0.0;0.0;0.0
ghd6;20;0;83;115.088;0.0;0.0;0.0
ghd6;20;0;84;115.333;0.0;0.0;0.0
ghd6;20;0;85;112.664;0.0;0.0;0.0
ghd6;20;0;86;111.144;0.0;0.0;0.0
ghd6;20;0;87;111.454;0.0;0.0;0.0
ghd6;20;0;88;350.692;0.0;0.0;0.0
ghd6;20;0;89;109.758;0.0;0.0;0.0
ghd6;20;0;90;0.0;0.0;0.0;0.0
ghd6;20;0;91;0.0;0.0;0.0;0.0
ghd6;20;0;92;364.981;0.0;0.0;0.0
ghd6;20;0;93;63.176;0.0;0.0;0.0
ghd6;20;0;94;370.347;0.0;0.0;0.0
ghd6;20;0;95;370.347;0.0;0.0;0.0
ghd6;20;0;96;373.031;0.0;0.0;0.0
ghd6;20;0;97;376.613;0.0;0.0;0.0
ghd6;20;0;98;378.404;0.0;0.0;0.0
ghd6;20;0;99;381.092;0.0;0.0;0.0
ghd6;20;0;100;381.092;0.0;0.0;0.0
ghd6;20;0;101;381.092;0.0;0.0;0.0
ghd6;20;0;102;379.3;0.0;0.0;0.0
ghd6;20;0;103;380.195;0.0;0.0;0.0
ghd6;20;0;104;377.508;0.0;0.0;0.0
ghd6;20;0;105;372.575;0.0;0.0;0.0
ghd6;20;0;106;333.251;0.0;0.0;0.0
ghd6;20;0;107;311.357;0.0;0.0;0.0
ghd6;20;0;108;290.928;0.0;0.0;0.0
ghd6;20;0;109;264.849;0.0;0.0;0.0
ghd6;20;0;110;352.476;0.0;0.0;0.0
ghd6;20;0;111;348.907;0.0;0.0;0.0
ghd6;20;0;112;349.799;0.0;0.0;0.0
ghd6;20;0;113;360.512;0.0;0.0;0.0
ghd6;20;0;114;364.087;0.0;0.0;0.0
ghd6;20;0;115;0.0;0.0;0.0;0.0
ghd6;20;0;116;0.0;0.0;0.0;0.0
ghd6;20;0;117;292.336;0.0;0.0;0.0
ghd6;20;0;118;305.335;0.0;0.0;0.0
ghd6;20;0;119;308.22;0.0;0.0;0.0
ghd6;20;0;120;319.204;0.0;0.0;0.0
ghd6;20;0;121;317.236;0.0;0.0;0.0
ghd6;20;0;122;317.7;0.0;0.0;0.0
ghd6;20;0;123;324.304;0.0;0.0;0.0
ghd6;20;0;124;324.758;0.0;0.0;0.0
ghd6;20;0;125;325.435;0.0;0.0;0.0
ghd6;20;0;126;332.896;0.0;0.0;0.0
ghd6;20;0;127;294.27;0.0;0.0;0.0
ghd6;20;0;128;270.462;0.0;0.0;0.0
ghd6;20;0;129;269.444;0.0;0.0;0.0
ghd6;20;0;130;244.168;0.0;0.0;0.0
ghd6;20;0;131;235.545;0.0;0.0;0.0
ghd6;20;0;132;235.478;0.0;0.0;0.0
ghd6;20;0;133;211.433;0.0;0.0;0.0
ghd6;20;0;134;199.195;0.0;0.0;0.0
ghd6;20;0;135;357.833;0.0;0.0;0.0
ghd6;20;0;136;359.619;0.0;0.0;0.0
ghd6;20;0;137;361.406;0.0;0.0;0.0
ghd6;20;0;138;369.452;0.0;0.0;0.0
ghd6;20;0;139;373.927;0.0;0.0;0.0
ghd6;20;0;140;378.404;0.0;0.0;0.0
ghd6;20;0;141;0.0;0.0;0.0;0.0
ghd6;20;0;142;0.0;0.0;0.0;0.0
ghd6;20;0;143;0.0;0.0;0.0;0.0
ghd6;20;0;144;391.853;0.0;0.0;0.0
ghd6;20;0;145;129.593;0.0;0.0;0.0
ghd6;20;0;146;398.139;0.0;0.0;0.0
ghd6;20;0;147;405.331;0.0;0.0;0.0
ghd6;20;0;148;408.03;0.0;0.0;0.0
ghd6;20;0;149;410.73;0.0;0.0;0.0
ghd6;20;0;150;148.934;0.0;0.0;0.0
ghd6;20;0;151;351.584;0.0;0.0;0.0
ghd6;20;0;152;334.007;0.0;0.0;0.0
ghd6;20;0;153;311.441;0.0;1.831;0.0
ghd6;20;0;154;241.639;0.0;32.613;0.0
ghd6;20;0;155;256.136;0.0;0.0;0.0
ghd6;20;0;156;210.376;0.0;30.442;0.0
ghd6;20;0;157;375.717;0.0;0.0;0.0
ghd6;20;0;158;381.092;0.0;0.0;0.0
ghd6;20;0;159;380.195;0.0;0.0;0.0
ghd6;20;0;160;390.956;0.0;0.0;0.0
ghd6;20;0;161;393.649;0.0;0.0;0.0
ghd6;20;0;162;393.649;0.0;0.0;0.0
ghd6;20;0;163;402.633;0.0;0.0;0.0
ghd6;20;0;164;294.583;0.0;0.0;0.0
ghd6;20;0;165;0.0;0.0;0.0;0.0
ghd6;20;0;166;0.0;0.0;0.0;0.0
ghd6;20;0;167;410.73;0.0;0.0;0.0
ghd6;20;1;0;0.0;0.0;0.0;0.0
ghd6;20;1;1;0.0;0.0;0.0;0.0
ghd6;20;1;2;0.0;0.0;0.0;0.0
ghd6;20;1;3;0.0;0.0;0.0;0.0
ghd6;20;1;4;0.0;0.0;0.0;0.0
ghd6;20;1;5;0.0;0.0;0.0;0.0
ghd6;20;1;6;0.0;0.0;0.0;0.0
ghd6;20;1;7;0.0;0.0;0.0;0.0
ghd6;20;1;8;0.0;0.0;0.0;0.0
ghd6;20;1;9;0.0;0.0;0.0;0.0
ghd6;20;1;10;0.0;0.0;0.0;0.0
ghd6;20;1;11;0.0;0.0;0.0;0.0
ghd6;20;1;12;0.0;0.0;0.0;0.0
ghd6;20;1;13;0.0;0.0;0.0;0.0
ghd6;20;1;14;0.0;0.0;0.0;0.0
ghd6;20;1;15;0.0;0.0;0.0;0.0
ghd6;20;1;16;0.0;0.0;0.0;0.0
ghd6;20;1;17;0.0;0.0;0.0;0.0
ghd6;20;1;18;0.0;0.0;0.0;0.0
ghd6;20;1;19;0.0;0.0;0.0;0.0
ghd6;20;1;20;0.0;0.0;0.0;0.0
ghd6;20;1;21;0.0;0.0;0.0;0.0
ghd6;20;1;22;0.0;0.0;0.0;0.0
ghd6;20;1;23;0.0;0.0;0.0;0.0
ghd6;20;1;24;0.0;0.0;0.0;0.0
ghd6;20;1;25;4.407;0.0;0.0;0.0
ghd6;20;1;26;4.31;0.0;0.0;0.0
ghd6;20;1;27;4.132;0.0;0.0;0.0
ghd6;20;1;28;5.299;0.0;0.0;0.0
ghd6;20;1;29;13.352;0.0;0.0;0.0
ghd6;20;1;30;0.0;0.0;0.0;0.0
ghd6;20;1;31;8.884;0.0;0.0;0.0
ghd6;20;1;32;0.0;0.0;7.191;0.0
ghd6;20;1;33;0.0;0.0;8.251;0.0
ghd6;20;1;34;0.0;0.0;9.909;0.0
ghd6;20;1;35;0.0;0.0;8.753;0.0
ghd6;20;1;36;0.0;0.0;8.483;0.0
ghd6;20;1;37;0.0;0.0;6.7;0.0
ghd6;20;1;38;0.0;0.0;7.519;0.0
ghd6;20;1;39;0.0;0.0;15.607;0.0
ghd6;20;1;40;0.0;0.0;0.0;0.0
ghd6;20;1;41;68.425;0.0;32.355;0.0
ghd6;20;1;42;0.0;0.0;0.0;0.0
ghd6;20;1;43;0.0;0.0;0.0;0.0
ghd6;20;1;44;0.0;0.0;0.0;0.0
ghd6;20;1;45;0.0;0.0;0.0;0.0
ghd6;20;1;46;0.0;0.0;0.0;0.0
ghd6;20;1;47;0.0;0.0;0.0;0.0
ghd6;20;1;48;0.0;0.0;0.0;0.0
ghd6;20;1;49;0.0;0.0;0.0;0.0
ghd6;20;1;50;0.0;0.0;0.0;0.0
ghd6;20;1;51;0.0;0.0;0.0;0.0
ghd6;20;1;52;0.0;0.0;0.0;0.0
ghd6;20;1;53;0.0;0.0;0.0;0.0
ghd6;20;1;54;0.0;0.0;0.0;0.0
ghd6;20;1;55;0.0;0.0;0.0;0.0
ghd6;20;1;56;0.0;0.0;0.0;0.0
ghd6;20;1;57;0.0;0.0;0.0;0.0
ghd6;20;1;58;0.0;0.0;6.638;0.0
ghd6;20;1;59;0.0;0.0;6.903;0.0
ghd6;20;1;60;0.0;0.0;6.292;0.0
ghd6;20;1;61;0.0;0.0;6.429;0.0
ghd6;20;1;62;0.0;0.0;5.906;0.0
ghd6;20;1;63;105.82;0.0;4.444;0.0
ghd6;20;1;64;0.0;0.0;0.0;0.0
ghd6;20;1;65;0.0;0.0;0.0;0.0
ghd6;20;1;66;0.0;0.0;0.0;0.0
ghd6;20;1;67;0.0;0.0;0.0;0.0
ghd6;20;1;68;0.0;0.0;0.0;0.0
ghd6;20;1;69;0.0;0.0;0.0;0.0
ghd6;20;1;70;0.0;0.0;0.0;0.0
ghd6;20;1;71;0.0;0.0;0.0;0.0
ghd6;20;1;72;0.0;0.0;0.0;0.0
ghd6;20;1;73;0.0;0.0;0.0;0.0
ghd6;20;1;74;0.0;0.0;0.0;0.0
ghd6;20;1;75;0.0;0.0;0.0;0.0
ghd6;20;1;76;0.0;0.0;0.0;0.0
ghd6;20;1;77;0.0;0.0;0.0;0.0
ghd6;20;1;78;0.0;0.0;0.0;0.0
ghd6;20;1;79;0.0;0.0;0.0;0.0
ghd6;20;1;80;0.0;0.0;0.0;0.0
ghd6;20;1;81;0.0;0.0;7.485;0.0
ghd6;20;1;82;0.0;0.0;5.958;0.0
ghd6;20;1;83;0.0;0.0;7.536;0.0
ghd6;20;1;84;0.0;0.0;7.107;0.0
ghd6;20;1;85;0.0;0.0;6.173;0.0
ghd6;20;1;86;0.0;0.0;6.04;0.0
ghd6;20;1;87;0.0;0.0;111.564;0.0
ghd6;20;1;88;0.0;0.0;0.0;0.0
ghd6;20;1;89;0.0;0.0;0.0;0.0
ghd6;20;1;90;0.0;0.0;0.0;0.0
ghd6;20;1;91;0.0;0.0;0.0;0.0
ghd6;20;1;92;0.0;0.0;0.0;0.0
ghd6;20;1;93;0.0;0.0;0.0;0.0
ghd6;20;1;94;0.0;0.0;0.0;0.0
ghd6;20;1;95;0.0;0.0;0.0;0.0
ghd6;20;1;96;0.0;0.0;0.0;0.0
ghd6;20;1;97;0.0;0.0;0.0;0.0
ghd6;20;1;98;0.0;0.0;0.0;0.0
ghd6;20;1;99;0.0;0.0;0.0;0.0
ghd6;20;1;100;0.0;0.0;0.0;0.0
ghd6;20;1;101;0.0;0.0;0.0;0.0
ghd6;20;1;102;0.0;0.0;0.0;0.0
ghd6;20;1;103;0.0;0.0;0.0;0.0
ghd6;20;1;104;0.0;0.0;0.0;0.0
ghd6;20;1;105;0.0;0.0;9.056;0.0
ghd6;20;1;106;0.0;0.0;12.049;0.0
ghd6;20;1;107;0.0;0.0;9.339;0.0
ghd6;20;1;108;0.0;0.0;9.258;0.0
ghd6;20;1;109;0.0;0.0;8.334;0.0
ghd6;20;1;110;0.0;0.0;7.38;0.0
ghd6;20;1;111;0.0;0.0;8.745;0.0
ghd6;20;1;112;0.0;0.0;7.903;0.0
ghd6;20;1;113;90.352;0.0;7.247;0.0
ghd6;20;1;114;0.0;0.0;0.0;0.0
ghd6;20;1;115;0.0;0.0;0.0;0.0
ghd6;20;1;116;0.0;0.0;0.0;0.0
ghd6;20;1;117;0.0;0.0;0.0;0.0
ghd6;20;1;118;0.0;0.0;0.0;0.0
ghd6;20;1;119;0.0;0.0;0.0;0.0
ghd6;20;1;120;0.0;0.0;0.0;0.0
ghd6;20;1;121;0.0;0.0;0.0;0.0
ghd6;20;1;122;0.0;0.0;0.0;0.0
ghd6;20;1;123;0.0;0.0;0.0;0.0
ghd6;20;1;124;0.0;0.0;0.0;0.0
ghd6;20;1;125;0.0;0.0;0.0;0.0
ghd6;20;1;126;0.0;0.0;0.0;0.0
ghd6;20;1;127;0.0;0.0;0.0;0.0
ghd6;20;1;128;0.0;0.0;0.0;0.0
ghd6;20;1;129;0.0;0.0;10.26;0.0
ghd6;20;1;130;0.0;0.0;10.382;0.0
ghd6;20;1;131;0.0;0.0;8.494;0.0
ghd6;20;1;132;0.0;0.0;9.172;0.0
ghd6;20;1;133;0.0;0.0;7.753;0.0
ghd6;20;1;134;0.0;0.0;7.815;0.0
ghd6;20;1;135;0.0;0.0;8.245;0.0
ghd6;20;1;136;0.0;0.0;7.204;0.0
ghd6;20;1;137;64.036;0.0;31.636;0.0
ghd6;20;1;138;0.0;0.0;0.0;0.0
ghd6;20;1;139;0.0;0.0;0.0;0.0
ghd6;20;1;140;0.0;0.0;0.0;0.0
ghd6;20;1;141;0.0;0.0;0.0;0.0
ghd6;20;1;142;0.0;0.0;0.0;0.0
ghd6;20;1;143;0.0;0.0;0.0;0.0
ghd6;20;1;144;0.0;0.0;0.0;0.0
ghd6;20;1;145;0.0;0.0;0.0;0.0
ghd6;20;1;146;0.0;0.0;0.0;0.0
ghd6;20;1;147;0.0;0.0;0.0;0.0
ghd6;20;1;148;0.0;0.0;0.0;0.0
ghd6;20;1;149;0.0;0.0;0.0;0.0
ghd6;20;1;150;0.0;0.0;0.0;0.0
ghd6;20;1;151;0.0;0.0;0.0;0.0
ghd6;20;1;152;0.0;0.0;0.0;0.0
ghd6;20;1;153;0.0;0.0;9.968;0.0
ghd6;20;1;154;0.0;0.0;10.153;0.0
ghd6;20;1;155;0.0;0.0;9.069;0.0
ghd6;20;1;156;0.0;0.0;9.96;0.0
ghd6;20;1;157;0.0;0.0;7.769;0.0
ghd6;20;1;158;0.0;0.0;8.147;0.0
ghd6;20;1;159;106.3;0.0;89.15;0.0
ghd6;20;1;160;0.0;0.0;0.0;0.0
ghd6;20;1;161;9.505;0.0;43.502;0.0
ghd6;20;1;162;0.0;0.0;0.0;0.0
ghd6;20;1;163;0.0;0.0;0.0;0.0
ghd6;20;1;164;0.0;0.0;0.0;0.0
ghd6;20;1;165;0.0;0.0;0.0;0.0
ghd6;20;1;166;0.0;0.0;0.0;0.0
ghd6;20;1;167;0.0;0.0;0.0;0.0
ghd6;20;2;0;328.42;0.0;0.0;0.0
ghd6;20;2;1;335.54;0.0;0.0;0.0
ghd6;20;2;2;19.696;0.0;0.0;0.0
ghd6;20;2;3;0.0;0.0;0.0;0.0
ghd6;20;2;4;0.0;0.0;0.0;0.0
ghd6;20;2;5;0.0;0.0;0.0;0.0
ghd6;20;2;6;0.0;0.0;0.0;0.0
ghd6;20;2;7;147.123;0.0;0.0;0.0
ghd6;20;2;8;107.764;0.0;14.007;0.0
ghd6;20;2;9;6.462;0.0;88.48;0.0
ghd6;20;2;10;0.0;0.0;72.417;0.0
ghd6;20;2;11;0.0;0.0;58.64;0.0
ghd6;20;2;12;0.0;0.0;42.267;0.0
ghd6;20;2;13;0.0;0.0;34.761;0.0
ghd6;20;2;14;226.206;0.0;48.127;0.0
ghd6;20;2;15;256.692;0.0;16.757;0.0
ghd6;20;2;16;257.522;0.0;15.928;0.0
ghd6;20;2;17;276.101;0.0;0.001;0.0
ghd6;20;2;18;282.292;0.0;0.0;0.0
ghd6;20;2;19;69.793;0.0;0.0;0.0
ghd6;20;2;20;0.0;0.0;0.0;0.0
ghd6;20;2;21;0.0;0.0;0.0;0.0
ghd6;20;2;22;0.0;0.0;0.0;0.0
ghd6;20;2;23;0.0;0.0;0.0;0.0
ghd6;20;2;24;0.0;0.0;0.0;0.0
ghd6;20;2;25;0.0;0.0;0.0;0.0
ghd6;20;2;26;0.0;0.0;0.0;0.0
ghd6;20;2;27;0.0;0.0;0.0;0.0
ghd6;20;2;28;0.0;0.0;0.0;0.0
ghd6;20;2;29;0.0;0.0;0.0;0.0
ghd6;20;2;30;0.0;0.0;0.0;0.0
ghd6;20;2;31;0.0;0.0;0.0;0.0
ghd6;20;2;32;0.0;0.0;0.0;0.0
ghd6;20;2;33;9.405;0.0;74.008;0.0
ghd6;20;2;34;0.0;0.0;55.972;0.0
ghd6;20;2;35;0.0;0.0;39.026;0.0
ghd6;20;2;36;0.0;0.0;29.392;0.0
ghd6;20;2;37;0.0;0.0;22.286;0.0
ghd6;20;2;38;97.536;0.0;162.533;0.0
ghd6;20;2;39;0.0;0.0;0.0;0.0
ghd6;20;2;40;50.254;0.0;16.594;0.0
ghd6;20;2;41;0.0;0.0;0.0;0.0
ghd6;20;2;42;0.0;0.0;0.0;0.0
ghd6;20;2;43;0.0;0.0;0.0;0.0
ghd6;20;2;44;0.0;0.0;0.0;0.0
ghd6;20;2;45;0.0;0.0;0.0;0.0
ghd6;20;2;46;0.0;0.0;0.0;0.0
ghd6;20;2;47;0.0;0.0;0.0;0.0
ghd6;20;2;48;0.0;0.0;0.0;0.0
ghd6;20;2;49;0.0;0.0;0.0;0.0
ghd6;20;2;50;0.0;0.0;0.0;0.0
ghd6;20;2;51;15.071;0.0;0.0;0.0
ghd6;20;2;52;17.282;0.0;0.0;0.0
ghd6;20;2;53;18.367;0.0;0.0;0.0
ghd6;20;2;54;18.699;0.0;0.0;0.0
ghd6;20;2;55;25.729;0.0;0.0;0.0
ghd6;20;2;56;26.343;0.0;0.0;0.0
ghd6;20;2;57;18.648;0.0;0.0;0.0
ghd6;20;2;58;15.843;0.0;0.0;0.0
ghd6;20;2;59;31.306;0.0;0.001;0.0
ghd6;20;2;60;0.0;0.0;0.0;0.0
ghd6;20;2;61;13.024;0.0;0.0;0.0
ghd6;20;2;62;10.09;0.0;0.0;0.0
ghd6;20;2;63;103.045;0.0;0.0;0.0
ghd6;20;2;64;0.0;0.0;0.0;0.0
ghd6;20;2;65;0.0;0.0;0.0;0.0
ghd6;20;2;66;0.0;0.0;0.0;0.0
ghd6;20;2;67;0.0;0.0;0.0;0.0
ghd6;20;2;68;0.0;0.0;0.0;0.0
ghd6;20;2;69;0.0;0.0;0.0;0.0
ghd6;20;2;70;0.0;0.0;0.0;0.0
ghd6;20;2;71;0.0;0.0;0.0;0.0
ghd6;20;2;72;291.144;0.0;0.0;0.0
ghd6;20;2;73;0.0;0.0;0.0;0.0
ghd6;20;2;74;0.0;0.0;0.0;0.0
ghd6;20;2;75;0.0;0.0;0.0;0.0
ghd6;20;2;76;0.0;0.0;0.0;0.0
ghd6;20;2;77;0.0;0.0;0.0;0.0
ghd6;20;2;78;0.0;0.0;0.0;0.0
ghd6;20;2;79;0.0;0.0;0.0;0.0
ghd6;20;2;80;31.033;0.0;0.0;0.0
ghd6;20;2;81;0.0;0.0;0.0;0.0
ghd6;20;2;82;37.895;0.0;0.511;0.0
ghd6;20;2;83;0.0;0.0;33.634;0.0
ghd6;20;2;84;0.0;0.0;26.382;0.0
ghd6;20;2;85;0.0;0.0;24.133;0.0
ghd6;20;2;86;280.523;0.0;0.0;0.0
ghd6;20;2;87;280.523;0.0;0.0;0.0
ghd6;20;2;88;291.144;0.0;0.0;0.0
ghd6;20;2;89;283.177;0.0;0.001;0.0
ghd6;20;2;90;234.281;0.0;0.0;0.0
ghd6;20;2;91;0.0;0.0;0.0;0.0
ghd6;20;2;92;303.551;0.0;0.0;0.0
ghd6;20;2;93;0.0;0.0;0.0;0.0
ghd6;20;2;94;308.873;0.0;0.0;0.0
ghd6;20;2;95;0.0;0.0;0.0;0.0
ghd6;20;2;96;0.0;0.0;0.0;0.0
ghd6;20;2;97;0.0;0.0;0.0;0.0
ghd6;20;2;98;0.0;0.0;0.0;0.0
ghd6;20;2;99;0.0;0.0;0.0;0.0
ghd6;20;2;100;0.0;0.0;0.0;0.0
ghd6;20;2;101;0.0;0.0;0.0;0.0
ghd6;20;2;102;0.0;0.0;0.0;0.0
ghd6;20;2;103;0.0;0.0;0.0;0.0
ghd6;20;2;104;165.142;0.0;9.398;0.0
ghd6;20;2;105;75.599;0.0;68.895;0.0
ghd6;20;2;106;27.985;0.0;73.549;0.0
ghd6;20;2;107;68.558;0.0;17.557;0.0
ghd6;20;2;108;14.265;0.0;55.336;0.0
ghd6;20;2;109;15.189;0.0;43.568;0.0
ghd6;20;2;110;19.193;0.0;34.161;0.0
ghd6;20;2;111;52.332;0.0;0.0;0.0
ghd6;20;2;112;50.677;0.0;0.0;0.0
ghd6;20;2;113;163.857;0.0;0.0;0.0
ghd6;20;2;114;0.0;0.0;0.0;0.0
ghd6;20;2;115;0.0;0.0;0.0;0.0
ghd6;20;2;116;128.283;0.0;0.0;0.0
ghd6;20;2;117;0.0;0.0;0.0;0.0
ghd6;20;2;118;144.139;0.0;0.0;0.0
ghd6;20;2;119;0.0;0.0;0.0;0.0
ghd6;20;2;120;78.688;0.0;0.0;0.0
ghd6;20;2;121;79.296;0.0;0.0;0.0
ghd6;20;2;122;82.235;0.0;0.0;0.0
ghd6;20;2;123;84.788;0.0;0.0;0.0
ghd6;20;2;124;87.969;0.0;0.0;0.0
ghd6;20;2;125;90.208;0.0;0.0;0.0
ghd6;20;2;126;96.545;0.0;0.0;0.0
ghd6;20;2;127;73.662;0.0;0.0;0.0
ghd6;20;2;128;62.874;0.0;0.0;0.0
ghd6;20;2;129;59.291;0.0;0.0;0.0
ghd6;20;2;130;54.072;0.0;0.001;0.0
ghd6;20;2;131;42.64;0.0;0.001;0.0
ghd6;20;2;132;10.465;0.0;21.961;0.0
ghd6;20;2;133;0.0;0.0;23.006;0.0
ghd6;20;2;134;16.661;0.0;0.0;0.0
ghd6;20;2;135;16.819;0.0;0.0;0.0
ghd6;20;2;136;15.044;0.0;0.0;0.0
ghd6;20;2;137;257.661;0.0;0.0;0.0
ghd6;20;2;138;261.274;0.0;0.0;0.0
ghd6;20;2;139;241.122;0.0;0.0;0.0
ghd6;20;2;140;0.0;0.0;0.0;0.0
ghd6;20;2;141;0.0;0.0;0.0;0.0
ghd6;20;2;142;0.0;0.0;0.0;0.0
ghd6;20;2;143;0.0;0.0;0.0;0.0
ghd6;20;2;144;0.0;0.0;0.0;0.0
ghd6;20;2;145;0.0;0.0;0.0;0.0
ghd6;20;2;146;0.0;0.0;0.0;0.0
ghd6;20;2;147;0.0;0.0;0.0;0.0
ghd6;20;2;148;0.0;0.0;0.0;0.0
ghd6;20;2;149;0.0;0.0;0.0;0.0
ghd6;20;2;150;0.0;0.0;0.0;0.0
ghd6;20;2;151;0.0;0.0;0.0;0.0
ghd6;20;2;152;0.0;0.0;0.0;0.0
ghd6;20;2;153;61.022;0.0;0.0;0.0
ghd6;20;2;154;57.446;0.0;0.0;0.0
ghd6;20;2;155;50.511;0.0;0.0;0.0
ghd6;20;2;156;39.221;0.0;0.0;0.0
ghd6;20;2;157;31.281;0.0;0.0;0.0
ghd6;20;2;158;26.554;0.0;0.0;0.0
ghd6;20;2;159;26.517;0.0;0.0;0.0
ghd6;20;2;160;226.007;0.0;0.0;0.0
ghd6;20;2;161;0.0;0.0;0.0;0.0
ghd6;20;2;162;0.0;0.0;0.0;0.0
ghd6;20;2;163;0.0;0.0;0.0;0.0
ghd6;20;2;164;0.0;0.0;0.0;0.0
ghd6;20;2;165;0.0;0.0;0.0;0.0
ghd6;20;2;166;63.822;0.0;0.0;0.0
ghd6;20;2;167;286.717;0.0;0.0;0.0
ghd6;20;3;0;0.0;0.0;0.0;0.0
ghd6;20;3;1;247.745;0.0;0.0;0.0
ghd6;20;3;2;295.229;0.0;0.0;0.0
ghd6;20;3;3;300.295;0.0;0.0;0.0
ghd6;20;3;4;387.367;0.0;0.0;0.0
ghd6;20;3;5;236.17;0.0;0.0;0.0
ghd6;20;3;6;330.88;0.0;0.0;0.0
ghd6;20;3;7;288.331;0.0;0.0;0.0
ghd6;20;3;8;268.653;0.0;0.0;0.0
ghd6;20;3;9;253.852;0.0;0.0;0.0
ghd6;20;3;10;246.894;0.0;0.0;0.0
ghd6;20;3;11;230.266;0.0;0.0;0.0
ghd6;20;3;12;214.667;0.0;0.0;0.0
ghd6;20;3;13;159.089;0.0;35.901;0.0
ghd6;20;3;14;317.143;0.0;32.656;0.0
ghd6;20;3;15;348.015;0.0;0.0;0.0
ghd6;20;3;16;352.476;0.0;0.0;0.0
ghd6;20;3;17;360.512;0.0;0.0;0.0
ghd6;20;3;18;363.193;0.0;0.0;0.0
ghd6;20;3;19;0.0;0.0;0.0;0.0
ghd6;20;3;20;0.0;0.0;0.0;0.0
ghd6;20;3;21;0.0;0.0;0.0;0.0
ghd6;20;3;22;113.888;0.0;0.0;0.0
ghd6;20;3;23;384.677;0.0;0.0;0.0
ghd6;20;3;24;388.264;0.0;0.0;0.0
ghd6;20;3;25;0.0;0.0;0.0;0.0
ghd6;20;3;26;305.609;0.0;0.0;0.0
ghd6;20;3;27;312.115;0.0;0.0;0.0
ghd6;20;3;28;317.639;0.0;0.0;0.0
