Support_Year;Cluster;Timestep;Power_Demand_kW;HP;EB;from_grid;from_main_grid;from_network
10;1;123;11.929;0;0;11.929;11.929;0
10;1;124;10.074;0;0;10.074;10.074;0
10;1;125;13.56;0;0;13.56;13.56;0
10;1;126;12.101;0;0;12.101;12.101;0
10;1;127;43.804;0;0;43.804;33.686;10.118
10;1;128;41.745;0;0;41.745;0;41.745
10;1;129;38.227;3.212;0;41.44;0;41.44
10;1;130;40.391;2.72;0;43.111;0;43.111
10;1;131;32.969;2.604;0;35.573;0;35.573
10;1;132;40.138;4.433;0;44.571;0;44.571
10;1;133;32.802;2.216;0;35.018;0;35.018
10;1;134;36.674;2.235;0;38.91;0;38.91
10;1;135;31.244;52.647;0;83.891;0;83.891
10;1;136;40.104;0;0;40.104;0;40.104
10;1;137;47.954;0;0;47.954;0;47.954
10;1;138;47.493;0;0;47.493;0;47.493
10;1;139;74.199;0;0;74.199;74.199;0
10;1;140;71.958;0;0;71.958;71.958;0
10;1;141;78.264;0;0;78.264;78.264;0
10;1;142;57.149;0;0;57.149;57.149;0
10;1;143;58.087;0;0;58.087;58.087;0
10;1;144;7.461;0;0;7.461;7.461;0
10;1;145;12.297;0;0;12.297;12.297;0
10;1;146;11.135;0;0;11.135;11.135;0
10;1;147;11.104;0;0;11.104;11.104;0
10;1;148;9.835;0;0;9.835;9.835;0
10;1;149;11.968;0;0;11.968;11.968;0
10;1;150;14.53;0;0;14.53;14.53;0
10;1;151;37.994;0;0;37.994;1.006;36.988
10;1;152;41.161;0;0;41.161;0;41.161
10;1;153;45.568;2.433;0;48.002;0;48.002
10;1;154;34.422;3.231;0;37.653;0;37.653
10;1;155;38.567;2.811;0;41.378;0;41.378
10;1;156;41.546;4.157;0;45.704;0;45.704
10;1;157;46.091;2.004;0;48.095;0;48.095
10;1;158;38.414;34.319;0;72.733;0;72.733
10;1;159;41.084;71.469;0;112.553;0;112.553
10;1;160;46.533;0;0;46.533;0;46.533
10;1;161;49.835;0;0;49.835;0;49.835
10;1;162;48.327;0;0;48.327;0;48.327
10;1;163;86.572;0;0;86.572;86.572;0
10;1;164;73.365;0;0;73.365;73.365;0
10;1;165;70.574;0;0;70.574;70.574;0
10;1;166;68.77;0;0;68.77;68.77;0
10;1;167;55.211;0;0;55.211;55.211;0
10;2;0;7.519;0;0;7.519;7.519;0
10;2;1;9.982;0;0;9.982;9.982;0
10;2;2;10.424;144.697;0;155.121;155.121;0
10;2;3;12.89;0;0;12.89;12.89;0
10;2;4;10.823;26.921;0;37.744;37.744;0
10;2;5;10.611;148.999;0;159.611;159.611;0
10;2;6;19.58;0;0;19.58;19.58;0
10;2;7;32.858;27.969;0;60.826;60.826;0
10;2;8;60.949;0;0;60.949;60.949;0
10;2;9;47.286;62.528;0;109.813;109.813;0
10;2;10;37.608;57.763;0;95.371;0;95.371
10;2;11;41.944;46.696;0;88.64;0;88.64
10;2;12;39.4;141.258;0;180.658;0;180.658
10;2;13;38.501;78.796;0;117.297;0;117.297
10;2;14;50.637;0;0;50.637;50.637;0
10;2;15;39.083;0;0;39.083;39.083;0
10;2;16;51.296;69.01;0;120.306;120.306;0
10;2;17;64.008;23.33;0;87.338;87.338;0
10;2;18;56.416;0;0;56.416;56.416;0
10;2;19;68.848;85.164;0;154.012;154.012;0
10;2;20;65.515;50.315;0;115.83;115.83;0
10;2;21;61.892;0;0;61.892;61.892;0
10;2;22;63.644;108.266;0;171.911;171.911;0
10;2;23;37.898;32.183;0;70.081;70.081;0
10;2;24;7.566;0;0;7.566;7.566;0
10;2;25;11.725;0;0;11.725;11.725;0
10;2;26;10.588;164.095;0;174.683;174.683;0
10;2;27;10.748;0;0;10.748;10.748;0
10;2;28;11.364;165.824;0;177.188;177.188;0
10;2;29;11.632;17.348;0;28.981;28.981;0
10;2;30;16.663;107.695;0;124.358;124.358;0
10;2;31;39.564;109.38;0;148.944;148.944;0
10;2;32;58.328;102.84;0;161.168;161.168;0
10;2;33;40.645;97.352;0;137.997;137.997;0
10;2;34;37.968;83.421;0;121.389;0;121.389
10;2;35;40.843;69.609;0;110.452;0;110.452
10;2;36;37.158;55.673;0;92.83;0;92.83
10;2;37;40.44;62.395;0;102.836;0;102.836
10;2;38;40.684;41.896;0;82.579;0;82.579
10;2;39;32.579;129.672;0;162.251;0;162.251
10;2;40;56.954;16.893;0;73.846;37.46;36.386
10;2;41;56.257;19.844;0;76.101;76.101;0
10;2;42;66.623;29.339;0;95.962;95.962;0
10;2;43;61.901;33.553;0;95.454;95.454;0
10;2;44;62.35;39.678;0;102.028;102.028;0
10;2;45;60.656;33.654;0;94.31;94.31;0
10;2;46;56.144;0;0;56.144;56.144;0
10;2;47;43.666;0;0;43.666;43.666;0
10;2;48;7.554;0;0;7.554;7.554;0
10;2;49;9.184;0;0;9.184;9.184;0
10;2;50;10.964;39.157;0;50.121;50.121;0
10;2;51;9.772;41.591;0;51.363;51.363;0
10;2;52;9.839;42.224;0;52.063;52.063;0
10;2;53;10.138;43.819;0;53.957;53.957;0
10;2;54;12.707;40.805;0;53.512;53.512;0
10;2;55;35.428;53.336;0;88.764;88.764;0
10;2;56;51.629;53.847;0;105.476;105.476;0
10;2;57;43.464;36.631;0;80.095;80.095;0
10;2;58;42.555;33.578;0;76.133;76.133;0
10;2;59;37.049;29.411;0;66.459;66.459;0
10;2;60;35.203;24.646;0;59.848;59.848;0
10;2;61;27.061;21.367;0;48.427;48.427;0
10;2;62;39.115;17.028;0;56.143;56.143;0
10;2;63;29.413;20.889;0;50.302;50.302;0
10;2;64;37.13;42.609;0;79.738;79.738;0
10;2;65;63.015;131.816;0;194.83;194.83;0
10;2;66;64.171;0;0;64.171;64.171;0
10;2;67;59.359;13.48;0;72.84;72.84;0
10;2;68;85.975;0;0;85.975;85.975;0
10;2;69;69.631;0;0;69.631;69.631;0
10;2;70;62.278;0;0;62.278;62.278;0
10;2;71;33.443;0;0;33.443;33.443;0
10;2;72;10.713;0;0;10.713;10.713;0
10;2;73;15.746;33.381;0;49.128;49.128;0
10;2;74;11.636;35.332;0;46.968;46.968;0
10;2;75;14.711;36.511;0;51.222;51.222;0
10;2;76;12.011;37.883;0;49.893;49.893;0
10;2;77;10.766;39.555;0;50.321;50.321;0
10;2;78;11.641;40.795;0;52.436;52.436;0
10;2;79;20.945;60.422;0;81.368;81.368;0
10;2;80;35.49;61.186;0;96.675;96.675;0
10;2;81;44.722;43.971;0;88.693;88.693;0
10;2;82;34.556;41.768;0;76.324;76.324;0
10;2;83;34.717;30.927;0;65.643;0;65.643
10;2;84;40.988;22.643;0;63.631;0;63.631
10;2;85;41.93;18.513;0;60.443;60.443;0
10;2;86;45.02;133.531;0;178.551;178.551;0
10;2;87;40.136;38.5;0;78.637;78.637;0
10;2;88;42.167;0;0;42.167;42.167;0
10;2;89;57.259;0;0;57.259;57.259;0
10;2;90;66.474;0;0;66.474;66.474;0
10;2;91;67.656;0;0;67.656;67.656;0
10;2;92;64.423;141.258;0;205.681;205.681;0
10;2;93;57.014;35.979;0;92.992;92.992;0
10;2;94;60.145;0;0;60.145;60.145;0
10;2;95;47.478;45.015;0;92.493;92.493;0
10;2;96;7.501;0;0;7.501;7.501;0
10;2;97;15.296;0;0;15.296;15.296;0
10;2;98;12.636;69.701;0;82.337;82.337;0
10;2;99;10.551;151.583;0;162.134;162.134;0
10;2;100;11.627;70.9;0;82.527;82.527;0
10;2;101;12.258;0;0;12.258;12.258;0
10;2;102;13.607;90.204;0;103.811;103.811;0
10;2;103;26.092;91.094;0;117.187;117.187;0
10;2;104;53.555;80.529;0;134.084;134.084;0
10;2;105;50.594;75.248;0;125.842;125.842;0
10;2;106;44.584;68.566;0;113.15;113.15;0
10;2;107;58.143;60.411;0;118.555;118.555;0
10;2;108;52.433;60.764;0;113.197;113.197;0
10;2;109;51.001;101.535;0;152.535;152.535;0
10;2;110;40.867;0;0;40.867;40.867;0
10;2;111;45.585;51.779;0;97.364;97.364;0
10;2;112;66.327;51.335;0;117.662;117.662;0
10;2;113;55.227;52.714;0;107.941;107.941;0
10;2;114;64.504;61.421;0;125.925;125.925;0
10;2;115;66.554;63.964;0;130.518;130.518;0
10;2;116;73.221;65.555;0;138.776;138.776;0
10;2;117;57.18;67.37;0;124.55;124.55;0
10;2;118;59.132;60.84;0;119.971;119.971;0
10;2;119;40.448;153.737;0;194.186;194.186;0
10;2;120;7.595;0;0;7.595;7.595;0
10;2;121;18.158;133.91;0;152.068;152.068;0
10;2;122;9.93;0;0;9.93;9.93;0
10;2;123;9.335;80.884;0;90.219;90.219;0
10;2;124;10.967;82.269;0;93.236;93.236;0
10;2;125;10.207;83.747;0;93.953;93.953;0
10;2;126;14.902;94.934;0;109.836;109.836;0
10;2;127;42.363;90.387;0;132.75;132.75;0
10;2;128;70.163;79.389;0;149.552;149.552;0
10;2;129;42.861;77.786;0;120.648;120.648;0
10;2;130;43.256;73.75;0;117.007;117.007;0
10;2;131;38.949;63.676;0;102.625;102.625;0
10;2;132;38.307;58.802;0;97.11;97.11;0
10;2;133;42.104;48.377;0;90.48;90.48;0
10;2;134;33.506;142.547;0;176.054;176.054;0
10;2;135;43.9;101.392;0;145.292;145.292;0
10;2;136;54.745;0;0;54.745;54.745;0
10;2;137;59.686;0;0;59.686;59.686;0
10;2;138;63.869;0;0;63.869;63.869;0
10;2;139;80.088;150.291;0;230.379;230.379;0
10;2;140;69.934;11.786;0;81.719;81.719;0
10;2;141;76.027;0;0;76.027;76.027;0
10;2;142;68.105;124.47;0;192.575;192.575;0
10;2;143;47.912;0;0;47.912;47.912;0
10;2;144;7.647;70.818;0;78.465;78.465;0
10;2;145;13.672;72.709;0;86.381;86.381;0
10;2;146;11.865;76.004;0;87.869;87.869;0
10;2;147;11.974;76.994;0;88.968;88.968;0
10;2;148;11.906;79.014;0;90.92;90.92;0
10;2;149;9.567;79.7;0;89.267;89.267;0
10;2;150;12.561;92.676;0;105.238;105.238;0
10;2;151;41.604;91.942;0;133.546;133.546;0
10;2;152;41.789;80.992;0;122.781;122.781;0
10;2;153;42.487;76.643;0;119.13;119.13;0
10;2;154;54.325;72.004;0;126.329;126.329;0
10;2;155;33.577;68.618;0;102.195;102.195;0
10;2;156;34.464;63.569;0;98.033;98.033;0
10;2;157;55.549;49.93;0;105.479;105.479;0
10;2;158;41.817;44.011;0;85.828;85.828;0
10;2;159;33.948;41.152;0;75.1;75.1;0
10;2;160;51.937;38.46;0;90.397;90.397;0
10;2;161;57.195;38.813;0;96.008;96.008;0
10;2;162;58.601;48.304;0;106.905;106.905;0
10;2;163;60.929;50.822;0;111.75;111.75;0
10;2;164;61.957;49.822;0;111.778;111.778;0
10;2;165;59.089;52.006;0;111.095;111.095;0
10;2;166;72.45;42.593;0;115.043;115.043;0
10;2;167;58.116;144.697;0;202.813;202.813;0
10;3;0;7.579;32.351;0;39.931;39.931;0
10;3;1;11.212;164.248;0;175.46;175.46;0
10;3;2;10.726;164.34;0;175.065;175.065;0
10;3;3;10.932;166.459;0;177.391;177.391;0
10;3;4;10.832;187.944;0;198.777;198.777;0
10;3;5;10.444;156.6;0;167.044;167.044;0
10;3;6;15.587;190.992;0;206.58;206.58;0
10;3;7;44.539;188.46;0;232.999;232.999;0
10;3;8;63.188;173.847;0;237.035;237.035;0
10;3;9;44.433;171.16;0;215.593;215.593;0
10;3;10;44.425;163.346;0;207.771;207.771;0
10;3;11;33.123;155.523;0;188.647;188.647;0
10;3;12;34.894;152.346;0;187.24;7.87;179.37
10;3;13;34.511;138.179;0;172.689;172.689;0
10;3;14;37.502;169.717;0;207.219;207.219;0
10;3;15;31.261;168.852;0;200.113;21.022;179.091
10;3;16;53.609;171.016;0;224.625;224.625;0
10;3;17;63.292;91.29;0;154.581;154.581;0
10;3;18;58.519;176.216;0;234.735;234.735;0
10;3;19;72.949;0;0;72.949;72.949;0
10;3;20;64.755;79.49;0;144.245;144.245;0
10;3;21;75.362;145.509;0;220.871;220.871;0
10;3;22;66.368;184.9;0;251.268;251.268;0
10;3;23;56.032;186.639;0;242.671;242.671;0
10;3;24;7.603;188.38;0;195.982;195.982;0
10;3;25;15.261;49.066;0;64.327;64.327;0
10;3;26;11.789;167.727;0;179.515;179.515;0
10;3;27;10.03;171.02;0;181.05;181.05;0
10;3;28;11.52;174.205;0;185.725;185.725;0
10;3;29;12.886;177.792;0;190.679;190.679;0
10;3;30;12.437;191.864;0;204.301;204.301;0
10;3;31;40.818;192.94;0;233.758;233.758;0
10;3;32;52.951;179.42;0;232.371;232.371;0
10;3;33;48.473;174.567;0;223.039;223.039;0
10;3;34;42.6;166.951;0;209.551;209.551;0
10;3;35;31.125;157.84;0;188.965;188.965;0
10;3;36;40.573;155.927;0;196.499;40.689;155.81
10;3;37;38.86;148.927;0;187.787;117.553;70.233
10;3;38;50.671;147.96;0;198.631;198.631;0
10;3;39;48.686;151.209;0;199.896;199.896;0
10;3;40;64.554;148.467;0;213.021;213.021;0
10;3;41;66.666;151.658;0;218.323;218.323;0
10;3;42;66.99;163.247;0;230.237;230.237;0
10;3;43;68.016;163.163;0;231.18;231.18;0
10;3;44;72.645;161.085;0;233.73;233.73;0
10;3;45;56.383;160.197;0;216.58;216.58;0
10;3;46;62.256;147.433;0;209.689;209.689;0
10;3;47;29.609;145.538;0;175.146;175.146;0
10;3;48;7.592;117.837;0;125.428;125.428;0
10;3;49;9.373;111.662;0;121.035;121.035;0
10;3;50;11.162;107.233;0;118.395;118.395;0
10;3;51;11.337;104.135;0;115.472;115.472;0
10;3;52;11.935;103.646;0;115.58;115.58;0
10;3;53;10.746;104.159;0;114.905;114.905;0
10;3;54;15.579;103.498;0;119.078;119.078;0
10;3;55;36.311;127.896;0;164.206;164.206;0
10;3;56;61.286;128.442;0;189.728;189.728;0
10;3;57;36.367;110.626;0;146.993;146.993;0
10;3;58;40.598;112.566;0;153.164;153.164;0
10;3;59;38.029;109.392;0;147.421;147.421;0
10;3;60;33.088;103.334;0;136.422;136.422;0
10;3;61;44.055;95.7;0;139.755;139.755;0
10;3;62;34.741;90.84;0;125.581;125.581;0
10;3;63;37.042;97.7;0;134.742;75.619;59.123
10;3;64;56.147;94.133;0;150.28;150.28;0
10;3;65;53.098;164.095;0;217.193;217.193;0
10;3;66;63.775;165.391;0;229.167;229.167;0
10;3;67;59.221;124.708;0;183.929;183.929;0
10;3;68;60.661;104.147;0;164.808;164.808;0
10;3;69;79.863;0;0;79.863;79.863;0
10;3;70;56.541;25.399;0;81.94;81.94;0
10;3;71;44.756;105.129;0;149.885;149.885;0
10;3;72;9.427;108.673;0;118.1;118.1;0
10;3;73;15.975;109.33;0;125.305;125.305;0
10;3;74;10.133;111.856;0;121.989;121.989;0
10;3;75;14.928;115.72;0;130.648;130.648;0
10;3;76;12.168;114.86;0;127.028;127.028;0
10;3;77;13.194;116.222;0;129.417;129.417;0
10;3;78;16.027;171.882;0;187.909;187.909;0
10;3;79;22.548;85.901;0;108.45;108.45;0
10;3;80;23.957;147.325;0;171.282;171.282;0
10;3;81;37.989;124.131;0;162.12;162.12;0
10;3;82;54.446;124.206;0;178.652;178.652;0
10;3;83;46.28;124.042;0;170.322;170.322;0
10;3;84;50.138;117.689;0;167.826;167.826;0
10;3;85;46.23;171.016;0;217.246;0;217.246
10;3;86;41.449;55.434;0;96.883;0;96.883
10;3;87;35.946;174.048;0;209.994;42.762;167.232
10;3;88;42.154;147.796;0;189.951;189.951;0
10;3;89;60.9;176.649;0;237.55;237.55;0
10;3;90;52.329;178.818;0;231.148;231.148;0
10;3;91;65.574;65.286;0;130.86;130.86;0
10;3;92;63.903;0;0;63.903;63.903;0
10;3;93;61.103;142.825;0;203.928;203.928;0
10;3;94;53.334;149.077;0;202.412;202.412;0
10;3;95;42.886;148.073;0;190.959;190.959;0
10;3;96;9.606;188.38;0;197.986;197.986;0
10;3;97;15.711;190.121;0;205.832;205.832;0
10;3;98;11.5;190.557;0;202.057;202.057;0
10;3;99;12.656;191.864;0;204.52;204.52;0
10;3;100;11.85;190.121;0;201.971;201.971;0
10;3;101;10.246;187.509;0;197.755;197.755;0
10;3;102;10.837;185.769;0;196.606;196.606;0
10;3;103;30.825;184.9;0;215.724;215.724;0
10;3;104;48.789;171.74;0;220.528;220.528;0
10;3;105;54.755;180.555;0;235.31;235.31;0
10;3;106;65.127;159.373;0;224.5;224.5;0
10;3;107;53.306;173.206;0;226.512;226.512;0
10;3;108;55.034;179.458;0;234.493;234.493;0
10;3;109;49.094;167.29;0;216.384;216.384;0
10;3;110;50.642;165.154;0;215.796;215.796;0
10;3;111;52.908;161.995;0;214.903;214.903;0
10;3;112;67.914;156.335;0;224.25;224.25;0
10;3;113;66.175;155.464;0;221.639;221.639;0
10;3;114;74.718;166.725;0;241.443;241.443;0
10;3;115;72.281;162.718;0;234.999;234.999;0
10;3;116;56.428;162.919;0;219.347;219.347;0
10;3;117;72.386;162.389;0;234.775;234.775;0
10;3;118;55.032;180.121;0;235.152;235.152;0
10;3;119;38.818;180.989;0;219.807;219.807;0
10;3;120;7.797;180.989;0;188.786;188.786;0
10;3;121;15.431;181.858;0;197.289;197.289;0
10;3;122;12.136;184.465;0;196.601;196.601;0
10;3;123;10.901;187.509;0;198.41;198.41;0
10;3;124;10.221;190.992;0;201.214;201.214;0
10;3;125;9.908;31.765;0;41.673;41.673;0
10;3;126;19.36;193.171;0;212.531;212.531;0
10;3;127;50.993;193.607;0;244.6;244.6;0
10;3;128;49.31;184.953;0;234.263;234.263;0
10;3;129;54.176;178.81;0;232.986;232.986;0
10;3;130;52.342;170.026;0;222.368;222.368;0
10;3;131;52.162;168.087;0;220.248;220.248;0
10;3;132;39.571;166.358;0;205.929;205.929;0
10;3;133;33.374;152.4;0;185.774;185.774;0
10;3;134;53.047;151.741;0;204.788;204.788;0
10;3;135;45.616;154.25;0;199.866;199.866;0
10;3;136;58.246;182.292;0;240.538;240.538;0
10;3;137;67.042;123.365;0;190.406;190.406;0
10;3;138;71.41;167.094;0;238.504;238.504;0
10;3;139;84.527;187.074;0;271.601;271.601;0
10;3;140;65.016;162.707;0;227.722;227.722;0
10;3;141;72.349;180.048;0;252.397;252.397;0
10;3;142;71.248;170.552;0;241.8;241.8;0
10;3;143;45.913;175.913;0;221.825;221.825;0
10;3;144;7.571;190.121;0;197.692;197.692;0
10;3;145;11.523;168.002;0;179.525;179.525;0
10;3;146;10.216;191.428;0;201.644;201.644;0
10;3;147;11.08;184.528;0;195.608;195.608;0
10;3;148;10.368;192.735;0;203.103;203.103;0
10;3;149;12.995;193.171;0;206.166;206.166;0
10;3;150;19.367;191.864;0;211.23;211.23;0
10;3;151;36.418;190.121;0;226.539;226.539;0
10;3;152;57.261;178.151;0;235.412;235.412;0
10;3;153;37.604;164.609;0;202.212;202.212;0
10;3;154;36.675;154.232;0;190.907;190.907;0
10;3;155;38.001;141.418;0;179.419;179.419;0
10;3;156;35.608;141.421;0;177.029;177.029;0
10;3;157;44.595;171.016;0;215.61;215.61;0
10;3;158;46.677;87.151;0;133.828;133.828;0
10;3;159;49.593;127.808;0;177.401;177.401;0
10;3;160;50.3;124.224;0;174.524;174.524;0
10;3;161;72.999;122.117;0;195.117;195.117;0
10;3;162;65.064;129.505;0;194.57;194.57;0
10;3;163;77.706;131.982;0;209.688;209.688;0
10;3;164;56.71;127.049;0;183.758;183.758;0
10;3;165;67.467;140.999;0;208.467;208.467;0
10;3;166;66.572;170.15;0;236.722;236.722;0
10;3;167;52.827;171.882;0;224.709;224.709;0
15;0;0;7.517;111.891;0;119.407;119.407;0
15;0;1;11.379;177.083;0;188.462;188.462;0
15;0;2;9.868;0;0;9.868;9.868;0
15;0;3;11.078;45.177;0;56.255;56.255;0
15;0;4;9.938;128.403;0;138.34;138.34;0
15;0;5;11.585;128.897;0;140.482;140.482;0
15;0;6;14.102;140.921;0;155.023;155.023;0
15;0;7;40.204;137.397;0;177.601;177.601;0
15;0;8;47.539;113.168;0;160.708;160.708;0
15;0;9;54.194;98.192;0;152.387;0;152.387
15;0;10;42.962;84.437;0;127.399;0;127.399
15;0;11;45.184;74.645;0;119.829;119.829;0
15;0;12;40.766;73.747;0;114.513;0;114.513
15;0;13;41.214;63.169;0;104.383;70.756;33.627
15;0;14;51.127;147.278;0;198.405;198.405;0
15;0;15;44.797;45.156;0;89.953;0;89.953
15;0;16;36.948;152.876;0;189.824;189.824;0
15;0;17;56.5;0;0;56.5;56.5;0
15;0;18;61.23;129.457;0;190.687;190.687;0
15;0;19;65.85;0;0;65.85;65.85;0
15;0;20;74.226;159.344;0;233.57;233.57;0
15;0;21;67.551;84.302;0;151.853;151.853;0
15;0;22;58.444;91.695;0;150.138;150.138;0
15;0;23;36.401;0;0;36.401;36.401;0
15;0;24;10.609;11.009;0;21.618;21.618;0
15;0;25;16.714;111.309;0;128.024;128.024;0
15;0;26;10.663;117.223;0;127.886;127.886;0
15;0;27;13.393;122.074;0;135.467;135.467;0
15;0;28;11.987;124.811;0;136.797;136.797;0
15;0;29;12.536;182.292;0;194.828;194.828;0
15;0;30;14.913;96.045;0;110.958;110.958;0
15;0;31;39.081;151.419;0;190.5;190.5;0
15;0;32;52.147;136.842;0;188.99;188.99;0
15;0;33;41.641;133.505;0;175.146;175.146;0
15;0;34;41.026;126.279;0;167.305;167.305;0
15;0;35;42.819;120.204;0;163.023;0;163.023
15;0;36;36.35;176.649;0;212.999;0;212.999
15;0;37;36.258;55.811;0;92.068;0;92.068
15;0;38;40.791;110.946;0;151.737;0;151.737
15;0;39;39.624;109.035;0;148.658;0;148.658
15;0;40;49.319;101.309;0;150.627;0;150.627
15;0;41;69.363;99.424;0;168.787;168.787;0
15;0;42;68.634;107.856;0;176.49;176.49;0
15;0;43;62.441;110.765;0;173.206;173.206;0
15;0;44;69.565;113.214;0;182.779;182.779;0
15;0;45;64.971;115.521;0;180.491;180.491;0
15;0;46;57.751;106.019;0;163.77;163.77;0
15;0;47;43.727;109.202;0;152.929;152.929;0
15;0;48;7.468;93.926;0;101.393;101.393;0
15;0;49;16.295;92.712;0;109.007;109.007;0
15;0;50;10.864;94.256;0;105.12;105.12;0
15;0;51;11.124;97.161;0;108.285;108.285;0
15;0;52;10.315;97.779;0;108.094;108.094;0
15;0;53;10.344;99.819;0;110.163;110.163;0
15;0;54;15.445;99.212;0;114.657;114.657;0
15;0;55;37.393;121.867;0;159.26;159.26;0
15;0;56;56.98;124.33;0;181.31;181.31;0
15;0;57;40.807;98.596;0;139.403;139.403;0
15;0;58;34.227;91.384;0;125.611;0;125.611
15;0;59;41.779;79.143;0;120.922;0;120.922
15;0;60;34.197;69.959;0;104.155;104.155;0
15;0;61;33.038;64.476;0;97.514;97.514;0
15;0;62;31.473;62.527;0;94;94;0
15;0;63;34.865;62.494;0;97.358;0;97.358
15;0;64;43.574;54.994;0;98.568;0;98.568
15;0;65;53.732;42.066;0;95.798;95.798;0
15;0;66;71.304;40.543;0;111.846;111.846;0
15;0;67;68.38;150.722;0;219.102;219.102;0
15;0;68;58.499;0.732;0;59.231;59.231;0
15;0;69;58.384;0;0;58.384;58.384;0
15;0;70;54.71;58.684;0;113.394;113.394;0
15;0;71;44.604;54.61;0;99.214;99.214;0
15;0;72;9.464;122.964;0;132.429;132.429;0
15;0;73;17.397;0;0;17.397;17.397;0
15;0;74;10.088;66.641;0;76.729;76.729;0
15;0;75;13.156;67.6;0;80.757;80.757;0
15;0;76;9.67;66.945;0;76.615;76.615;0
15;0;77;10.998;67.871;0;78.869;78.869;0
15;0;78;13.687;68.23;0;81.916;81.916;0
15;0;79;19.268;90.508;0;109.775;109.775;0
15;0;80;31.519;89.165;0;120.684;120.684;0
15;0;81;40.9;66.695;0;107.595;107.595;0
15;0;82;40.048;63.118;0;103.166;103.166;0
15;0;83;31.018;59.284;0;90.301;0;90.301
15;0;84;45.193;54.8;0;99.993;99.993;0
15;0;85;46.381;51.35;0;97.731;97.731;0
15;0;86;44.329;49.694;0;94.023;94.023;0
15;0;87;38.333;56.099;0;94.432;0;94.432
15;0;88;35.432;148.139;0;183.571;183.571;0
15;0;89;52.118;116.171;0;168.289;168.289;0
15;0;90;44.815;0;0;44.815;44.815;0
15;0;91;57.549;107.119;0;164.668;164.668;0
15;0;92;58.98;0;0;58.98;58.98;0
15;0;93;57.961;164.527;0;222.488;222.488;0
15;0;94;50.693;0;0;50.693;50.693;0
15;0;95;42.858;165.022;0;207.879;207.879;0
15;0;96;8.906;114.989;0;123.896;123.896;0
15;0;97;12.682;121.365;0;134.047;134.047;0
15;0;98;10.196;128.377;0;138.574;138.574;0
15;0;99;12.277;0;0;12.277;12.277;0
15;0;100;10.38;69.718;0;80.098;80.098;0
15;0;101;10.48;140.332;0;150.812;150.812;0
15;0;102;14.922;152.707;0;167.629;167.629;0
15;0;103;31.963;154.449;0;186.412;186.412;0
15;0;104;44.178;138.832;0;183.01;183.01;0
15;0;105;54.345;134.703;0;189.048;189.048;0
15;0;106;36.643;125.603;0;162.246;162.246;0
15;0;107;55.274;116.151;0;171.424;171.424;0
15;0;108;44.311;118.9;0;163.211;163.211;0
15;0;109;51.547;110.279;0;161.827;161.827;0
15;0;110;51.054;104.699;0;155.753;0;155.753
15;0;111;37.317;102.674;0;139.991;0;139.991
15;0;112;56.809;95.273;0;152.082;152.082;0
15;0;113;55.669;89.575;0;145.244;145.244;0
15;0;114;57.854;99.345;0;157.199;157.199;0
15;0;115;73.154;155.678;0;228.832;228.832;0
15;0;116;70.035;171.449;0;241.484;241.484;0
15;0;117;60.076;172.748;0;232.824;232.824;0
15;0;118;54.319;108.372;0;162.691;162.691;0
15;0;119;49.111;115.793;0;164.904;164.904;0
15;0;120;7.503;0;0;7.503;7.503;0
15;0;121;14.812;56.926;0;71.738;71.738;0
15;0;122;9.114;139.303;0;148.417;148.417;0
15;0;123;10.877;138.77;0;149.647;149.647;0
15;0;124;10.342;138.793;0;149.136;149.136;0
15;0;125;13.941;143.492;0;157.433;157.433;0
15;0;126;16.188;159.213;0;175.401;175.401;0
15;0;127;45.666;156.48;0;202.146;202.146;0
15;0;128;45.98;142.917;0;188.896;188.896;0
15;0;129;37.821;143.126;0;180.947;180.947;0
15;0;130;31.813;133.742;0;165.555;165.555;0
15;0;131;49.643;120.402;0;170.045;170.045;0
15;0;132;37.509;117.908;0;155.417;155.417;0
15;0;133;41.355;103.285;0;144.641;144.641;0
15;0;134;34.807;167.554;0;202.361;202.361;0
15;0;135;37.213;169.284;0;206.497;11.71;194.787
15;0;136;50.533;147.68;0;198.213;198.213;0
15;0;137;62.195;0;0;62.195;0;62.195
15;0;138;68.357;20.276;0;88.634;88.634;0
15;0;139;69.376;126.968;0;196.344;196.344;0
15;0;140;61.469;174.915;0;236.384;236.384;0
15;0;141;72.686;176.216;0;248.902;248.902;0
15;0;142;79.503;176.216;0;255.718;255.718;0
15;0;143;45.156;62.179;0;107.335;107.335;0
15;0;144;7.598;0;0;7.598;7.598;0
15;0;145;15.043;142.809;0;157.852;157.852;0
15;0;146;10.458;147.149;0;157.607;157.607;0
15;0;147;10.727;149.144;0;159.87;159.87;0
15;0;148;9.742;153.182;0;162.924;162.924;0
15;0;149;12.564;156.253;0;168.817;168.817;0
15;0;150;13.707;167.631;0;181.339;181.339;0
15;0;151;37.354;166.142;0;203.495;203.495;0
15;0;152;54.22;148.447;0;202.666;202.666;0
15;0;153;46.15;147.291;0;193.441;0;193.441
15;0;154;37.958;142.952;0;180.91;180.91;0
15;0;155;36.354;133.11;0;169.465;0;169.465
15;0;156;38.293;125.782;0;164.075;0;164.075
15;0;157;31.552;109.129;0;140.681;52.323;88.358
15;0;158;33.154;99.72;0;132.873;132.873;0
15;0;159;45.021;92.868;0;137.889;137.889;0
15;0;160;43.944;166.256;0;210.201;0;210.201
