Support_Year;Cluster;Timestep;HP;EB;from_grid;from_main_grid;Power_Demand_kW
15;3;159;38.376;118.326;0.0;156.701;156.701
15;3;160;50.269;115.599;0.0;165.867;165.867
15;3;161;45.227;114.394;0.0;159.621;159.621
15;3;162;42.325;120.581;0.0;162.906;162.906
15;3;163;51.995;119.623;0.0;171.618;171.618
15;3;164;57.271;115.934;0.0;173.205;173.205
15;3;165;55.925;118.497;0.0;174.422;174.422
15;3;166;52.342;168.085;0.0;220.426;220.426
15;3;167;37.152;169.796;0.0;206.948;206.948
20;0;0;5.441;0.0;0.0;5.441;5.441
20;0;1;7.569;132.906;0.0;140.476;140.476
20;0;2;7.575;188.575;0.0;196.15;196.15
20;0;3;7.682;192.549;0.0;200.232;200.232
20;0;4;7.433;195.567;0.0;202.999;202.999
20;0;5;8.777;199.019;0.0;207.796;207.796
20;0;6;8.799;172.85;0.0;181.649;181.649
20;0;7;23.945;6.099;0.0;30.044;30.044
20;0;8;28.062;205.503;0.0;233.565;233.565
20;0;9;34.716;193.143;0.0;227.858;227.858
20;0;10;43.635;194.615;0.0;238.251;238.251
20;0;11;27.06;188.436;0.0;215.496;215.496
20;0;12;26.952;175.74;0.0;202.692;202.692
20;0;13;29.446;163.345;0.0;192.791;192.791
20;0;14;24.958;155.412;0.0;180.371;180.371
20;0;15;37.252;156.615;0.0;193.867;193.867
20;0;16;42.446;152.748;0.0;195.194;195.194
20;0;17;45.656;147.378;0.0;193.034;193.034
20;0;18;44.483;149.938;0.0;194.421;194.421
20;0;19;54.742;148.764;0.0;203.506;203.506
20;0;20;44.147;154.335;0.0;198.482;198.482
20;0;21;54.243;153.326;0.0;207.568;207.568
20;0;22;52.92;153.636;0.0;206.556;206.556
20;0;23;40.003;151.791;0.0;191.794;191.794
20;0;24;5.5;140.597;0.0;146.097;146.097
20;0;25;13.648;139.211;0.0;152.859;152.859
20;0;26;7.762;140.316;0.0;148.078;148.078
20;0;27;11.201;139.276;0.0;150.478;150.478
20;0;28;8.582;138.531;0.0;147.113;147.113
20;0;29;10.704;136.437;0.0;147.142;147.142
20;0;30;11.694;144.491;0.0;156.185;156.185
20;0;31;25.095;144.605;0.0;169.7;169.7
20;0;32;41.734;135.255;0.0;176.989;176.989
20;0;33;33.09;136.287;0.0;169.376;169.376
20;0;34;35.039;133.586;0.0;168.625;168.625
20;0;35;28.74;128.411;0.0;157.152;157.152
20;0;36;31.043;127.216;0.0;158.258;158.258
20;0;37;26.953;117.583;0.0;144.536;144.536
20;0;38;29.747;114.273;0.0;144.02;144.02
20;0;39;58.153;109.953;0.0;168.106;168.106
20;0;40;50.045;109.132;0.0;159.176;159.176
20;0;41;55.783;175.362;0.0;231.145;231.145
20;0;42;48.996;55.623;0.0;104.619;104.619
20;0;43;47.675;122.221;0.0;169.896;169.896
20;0;44;57.274;124.209;0.0;181.483;181.483
20;0;45;65.014;177.506;0.0;242.519;242.519
20;0;46;46.244;60.687;0.0;106.932;106.932
20;0;47;46.572;117.267;0.0;163.839;163.839
20;0;48;5.851;123.55;0.0;129.4;129.4
20;0;49;10.105;123.851;0.0;133.956;133.956
20;0;50;7.677;178.792;0.0;186.47;186.47
20;0;51;7.246;74.263;0.0;81.509;81.509
20;0;52;8.001;128.289;0.0;136.29;136.29
20;0;53;8.718;125.535;0.0;134.252;134.252
20;0;54;13.673;121.329;0.0;135.002;135.002
20;0;55;31.302;131.319;0.0;162.62;162.62
20;0;56;31.473;133.288;0.0;164.761;164.761
20;0;57;39.338;115.493;0.0;154.831;154.831
20;0;58;45.61;110.056;0.0;155.667;155.667
20;0;59;33.827;104.877;0.0;138.705;138.705
20;0;60;29.735;95.215;0.0;124.95;124.95
20;0;61;28.874;85.471;0.0;114.345;114.345
20;0;62;24.732;81.527;0.0;106.259;106.259
20;0;63;31.158;159.543;0.0;190.701;190.701
20;0;64;51.867;161.249;0.0;213.117;213.117
20;0;65;43.178;0.0;0.0;43.178;43.178
20;0;66;64.565;2.756;0.0;67.321;67.321
20;0;67;63.546;82.206;0.0;145.753;145.753
20;0;68;50.19;164.665;0.0;214.855;214.855
20;0;69;67.815;96.412;0.0;164.227;164.227
20;0;70;56.834;167.657;0.0;224.491;224.491
20;0;71;31.837;94.634;0.0;126.471;126.471
20;0;72;5.566;32.651;0.0;38.217;38.217
20;0;73;9.495;174.505;0.0;184.0;184.0
20;0;74;7.104;111.074;0.0;118.177;118.177
20;0;75;8.441;115.625;0.0;124.066;124.066
20;0;76;7.925;121.416;0.0;129.341;129.341
20;0;77;11.073;79.276;0.0;90.349;90.349
20;0;78;10.221;0.0;0.0;10.221;10.221
20;0;79;19.626;185.663;0.0;205.289;205.289
20;0;80;30.935;128.941;0.0;159.876;159.876
20;0;81;31.116;142.161;0.0;173.276;173.276
20;0;82;43.467;138.436;0.0;181.903;181.903
20;0;83;28.049;133.975;0.0;162.024;162.024
20;0;84;43.839;126.013;0.0;169.852;169.852
20;0;85;29.047;118.929;0.0;147.976;147.976
20;0;86;36.126;108.655;0.0;144.78;144.78
20;0;87;35.896;113.11;0.0;149.006;149.006
20;0;88;43.851;107.779;0.0;151.629;151.629
20;0;89;51.785;100.716;0.0;152.501;152.501
20;0;90;54.905;100.878;0.0;155.783;155.783
20;0;91;50.147;102.688;0.0;152.834;152.834
20;0;92;63.38;105.939;0.0;169.32;169.32
20;0;93;46.014;109.245;0.0;155.259;155.259
20;0;94;45.992;109.913;0.0;155.905;155.905
20;0;95;34.14;103.172;0.0;137.312;137.312
20;0;96;5.693;112.478;0.0;118.171;118.171
20;0;97;15.034;112.935;0.0;127.969;127.969
20;0;98;8.283;112.611;0.0;120.894;120.894
20;0;99;7.806;111.515;0.0;119.321;119.321
20;0;100;8.87;110.217;0.0;119.087;119.087
20;0;101;7.842;109.876;0.0;117.719;117.719
20;0;102;10.832;120.153;0.0;130.985;130.985
20;0;103;25.078;121.102;0.0;146.18;146.18
20;0;104;40.835;112.018;0.0;152.853;152.853
20;0;105;42.057;111.091;0.0;153.148;153.148
20;0;106;57.042;108.935;0.0;165.977;165.977
20;0;107;22.068;102.112;0.0;124.18;124.18
20;0;108;28.015;102.105;0.0;130.12;130.12
20;0;109;29.246;96.131;0.0;125.377;125.377
20;0;110;42.258;94.297;0.0;136.556;136.556
20;0;111;41.793;93.95;0.0;135.743;135.743
20;0;112;51.978;93.07;0.0;145.048;145.048
20;0;113;43.63;164.238;0.0;207.869;207.869
20;0;114;52.394;24.05;0.0;76.444;76.444
20;0;115;65.058;100.486;0.0;165.544;165.544
20;0;116;52.858;100.206;0.0;153.063;153.063
20;0;117;54.297;99.812;0.0;154.11;154.11
20;0;118;40.265;92.65;0.0;132.915;132.915
20;0;119;27.812;90.747;0.0;118.559;118.559
20;0;120;5.672;87.383;0.0;93.055;93.055
20;0;121;9.334;85.48;0.0;94.814;94.814
20;0;122;8.505;80.73;0.0;89.235;89.235
20;0;123;6.683;77.782;0.0;84.465;84.465
20;0;124;7.336;76.866;0.0;84.202;84.202
20;0;125;12.07;73.91;0.0;85.98;85.98
20;0;126;14.959;79.032;0.0;93.991;93.991
20;0;127;26.337;78.964;0.0;105.301;105.301
20;0;128;46.263;68.5;0.0;114.762;114.762
20;0;129;36.536;68.144;0.0;104.68;104.68
20;0;130;35.964;121.646;0.0;157.61;157.61
20;0;131;28.342;147.191;0.0;175.533;175.533
20;0;132;21.608;0.0;0.0;21.608;21.608
20;0;133;30.828;0.0;0.0;30.828;30.828
20;0;134;29.094;109.571;0.0;138.665;138.665
20;0;135;28.23;154.427;0.0;182.656;182.656
20;0;136;41.905;65.455;0.0;107.36;107.36
20;0;137;52.452;68.798;0.0;121.25;121.25
20;0;138;56.458;0.0;0.0;56.458;56.458
20;0;139;66.343;0.0;0.0;66.343;66.343
20;0;140;57.587;82.237;0.0;139.824;139.824
20;0;141;42.015;85.083;0.0;127.098;127.098
20;0;142;43.64;77.14;0.0;120.78;120.78
20;0;143;29.525;79.392;0.0;108.917;108.917
20;0;144;5.785;81.813;0.0;87.598;87.598
20;0;145;10.049;82.098;0.0;92.148;92.148
20;0;146;7.961;84.352;0.0;92.312;92.312
20;0;147;7.564;85.133;0.0;92.697;92.697
20;0;148;7.387;163.384;0.0;170.771;170.771
20;0;149;8.494;12.785;0.0;21.279;21.279
20;0;150;13.465;166.802;0.0;180.267;180.267
20;0;151;29.183;168.085;0.0;197.267;197.267
20;0;152;29.673;0.0;0.0;29.673;29.673
20;0;153;43.043;71.03;0.0;114.074;114.074
20;0;154;51.247;100.945;0.0;152.192;152.192
20;0;155;28.257;97.154;0.0;125.411;125.411
20;0;156;24.689;94.58;0.0;119.269;119.269
20;0;157;35.256;81.314;0.0;116.57;116.57
20;0;158;31.518;73.235;0.0;104.753;104.753
20;0;159;26.218;71.506;0.0;97.724;97.724
20;0;160;38.479;160.823;0.0;199.301;199.301
20;0;161;57.556;0.0;0.0;57.556;57.556
20;0;162;48.835;164.238;0.0;213.073;213.073
20;0;163;54.472;75.59;0.0;130.062;130.062
20;0;164;56.174;0.0;0.0;56.174;56.174
20;0;165;60.401;91.709;0.0;152.11;152.11
20;0;166;61.065;117.134;0.0;178.2;178.2
20;0;167;34.625;170.224;0.0;204.848;204.848
20;1;0;5.556;0.0;0.0;5.556;5.556
20;1;1;7.117;0.0;0.0;7.117;7.117
20;1;2;7.237;0.0;0.0;7.237;7.237
20;1;3;7.476;0.0;0.0;7.476;7.476
20;1;4;9.078;0.0;0.0;9.078;9.078
20;1;5;10.018;0.0;0.0;10.018;10.018
20;1;6;15.769;0.0;0.0;15.769;15.769
20;1;7;19.946;0.0;0.0;19.946;19.946
20;1;8;30.779;0.0;0.0;30.779;30.779
20;1;9;25.437;0.0;0.0;25.437;25.437
20;1;10;30.081;0.0;0.0;30.081;30.081
20;1;11;25.809;0.0;0.0;25.809;25.809
20;1;12;31.581;0.0;0.0;31.581;31.581
20;1;13;30.316;0.0;0.0;30.316;30.316
20;1;14;31.062;0.0;0.0;31.062;31.062
20;1;15;19.449;0.0;0.0;19.449;19.449
20;1;16;34.787;0.0;0.0;34.787;34.787
20;1;17;46.317;0.0;0.0;46.317;46.317
20;1;18;52.142;0.0;0.0;52.142;52.142
20;1;19;47.588;0.0;0.0;47.588;47.588
20;1;20;53.727;0.0;0.0;53.727;53.727
20;1;21;47.005;0.0;0.0;47.005;47.005
20;1;22;52.088;0.0;0.0;52.088;52.088
20;1;23;27.652;0.0;0.0;27.652;27.652
20;1;24;5.537;0.0;0.0;5.537;5.537
20;1;25;7.472;0.0;0.0;7.472;7.472
20;1;26;8.633;0.0;0.0;8.633;8.633
20;1;27;10.279;0.0;0.0;10.279;10.279
20;1;28;11.091;0.0;0.0;11.091;11.091
20;1;29;12.638;0.0;0.0;12.638;12.638
20;1;30;23.045;0.0;0.0;23.045;23.045
20;1;31;27.063;5.688;0.0;32.751;32.751
20;1;32;31.882;1.86;0.0;33.742;33.742
20;1;33;27.509;1.771;0.0;29.28;29.28
20;1;34;46.815;1.596;0.0;48.412;48.412
20;1;35;26.705;2.016;0.0;28.721;28.721
20;1;36;38.463;2.564;0.0;41.028;41.028
20;1;37;32.259;1.378;0.0;33.637;33.637
20;1;38;29.824;1.249;0.0;31.072;31.072
20;1;39;33.636;2.835;0.0;36.471;36.471
20;1;40;31.196;0.0;0.0;31.196;31.196
20;1;41;49.948;37.942;0.0;87.89;87.89
20;1;42;39.862;0.0;0.0;39.862;39.862
20;1;43;38.274;0.0;0.0;38.274;38.274
20;1;44;49.168;0.0;0.0;49.168;49.168
20;1;45;68.166;0.0;0.0;68.166;68.166
20;1;46;55.194;0.0;0.0;55.194;55.194
20;1;47;40.404;0.0;0.0;40.404;40.404
20;1;48;5.587;0.0;0.0;5.587;5.587
20;1;49;8.168;0.0;0.0;8.168;8.168
20;1;50;8.398;0.0;0.0;8.398;8.398
20;1;51;8.393;0.0;0.0;8.393;8.393
20;1;52;7.837;0.0;0.0;7.837;7.837
20;1;53;7.614;0.0;0.0;7.614;7.614
20;1;54;8.712;0.0;0.0;8.712;8.712
20;1;55;14.814;0.0;0.0;14.814;14.814
20;1;56;36.136;0.0;0.0;36.136;36.136
20;1;57;17.35;0.0;0.0;17.35;17.35
20;1;58;39.009;1.955;0.0;40.964;40.964
20;1;59;32.812;1.652;0.0;34.464;34.464
20;1;60;28.284;1.277;0.0;29.561;29.561
20;1;61;29.525;1.553;0.0;31.078;31.078
20;1;62;26.087;2.248;0.0;28.335;28.335
20;1;63;29.249;44.724;0.0;73.974;73.974
20;1;64;29.366;0.0;0.0;29.366;29.366
20;1;65;38.062;0.0;0.0;38.062;38.062
20;1;66;46.726;0.0;0.0;46.726;46.726
20;1;67;60.323;0.0;0.0;60.323;60.323
20;1;68;56.566;0.0;0.0;56.566;56.566
20;1;69;42.631;0.0;0.0;42.631;42.631
20;1;70;56.778;0.0;0.0;56.778;56.778
20;1;71;34.101;0.0;0.0;34.101;34.101
20;1;72;5.584;0.0;0.0;5.584;5.584
20;1;73;7.115;0.0;0.0;7.115;7.115
20;1;74;7.355;0.0;0.0;7.355;7.355
20;1;75;7.517;0.0;0.0;7.517;7.517
20;1;76;7.784;0.0;0.0;7.784;7.784
20;1;77;8.264;0.0;0.0;8.264;8.264
20;1;78;10.001;0.0;0.0;10.001;10.001
20;1;79;10.264;0.0;0.0;10.264;10.264
20;1;80;21.506;0.0;0.0;21.506;21.506
20;1;81;25.746;2.255;0.0;28.001;28.001
20;1;82;30.147;1.937;0.0;32.085;32.085
20;1;83;27.866;1.738;0.0;29.604;29.604
20;1;84;35.503;1.243;0.0;36.745;36.745
20;1;85;33.516;1.747;0.0;35.262;35.262
20;1;86;30.314;2.141;0.0;32.454;32.454
20;1;87;43.778;39.015;0.0;82.793;82.793
20;1;88;36.414;0.0;0.0;36.414;36.414
20;1;89;44.281;0.0;0.0;44.281;44.281
20;1;90;36.865;0.0;0.0;36.865;36.865
20;1;91;39.171;0.0;0.0;39.171;39.171
20;1;92;44.294;0.0;0.0;44.294;44.294
20;1;93;52.993;0.0;0.0;52.993;52.993
20;1;94;45.558;0.0;0.0;45.558;45.558
20;1;95;37.013;0.0;0.0;37.013;37.013
20;1;96;6.429;0.0;0.0;6.429;6.429
20;1;97;11.26;0.0;0.0;11.26;11.26
20;1;98;8.052;0.0;0.0;8.052;8.052
20;1;99;7.537;0.0;0.0;7.537;7.537
20;1;100;11.67;0.0;0.0;11.67;11.67
20;1;101;7.071;0.0;0.0;7.071;7.071
20;1;102;7.011;0.0;0.0;7.011;7.011
20;1;103;19.04;0.0;0.0;19.04;19.04
20;1;104;29.159;0.0;0.0;29.159;29.159
20;1;105;52.01;2.066;0.0;54.076;54.076
20;1;106;39.401;2.076;0.0;41.477;41.477
20;1;107;40.913;1.932;0.0;42.845;42.845
20;1;108;30.92;2.937;0.0;33.857;33.857
20;1;109;35.889;1.508;0.0;37.396;37.396
20;1;110;36.168;1.595;0.0;37.762;37.762
20;1;111;32.119;1.848;0.0;33.966;33.966
20;1;112;37.604;1.871;0.0;39.476;39.476
20;1;113;44.946;33.115;0.0;78.061;78.061
20;1;114;40.143;0.0;0.0;40.143;40.143
20;1;115;47.535;0.0;0.0;47.535;47.535
20;1;116;61.584;0.0;0.0;61.584;61.584
20;1;117;56.475;0.0;0.0;56.475;56.475
20;1;118;59.879;0.0;0.0;59.879;59.879
20;1;119;43.986;0.0;0.0;43.986;43.986
20;1;120;5.884;0.0;0.0;5.884;5.884
20;1;121;9.468;0.0;0.0;9.468;9.468
20;1;122;7.254;0.0;0.0;7.254;7.254
20;1;123;9.122;0.0;0.0;9.122;9.122
20;1;124;8.57;0.0;0.0;8.57;8.57
20;1;125;6.571;0.0;0.0;6.571;6.571
20;1;126;16.541;0.0;0.0;16.541;16.541
20;1;127;33.247;0.0;0.0;33.247;33.247
20;1;128;32.813;0.0;0.0;32.813;32.813
20;1;129;31.145;1.978;0.0;33.123;33.123
20;1;130;24.17;2.138;0.0;26.307;26.307
20;1;131;34.843;1.958;0.0;36.801;36.801
20;1;132;30.927;3.268;0.0;34.195;34.195
20;1;133;32.938;1.52;0.0;34.458;34.458
20;1;134;27.08;1.667;0.0;28.747;28.747
20;1;135;28.82;1.604;0.0;30.424;30.424
20;1;136;59.928;1.083;0.0;61.01;61.01
20;1;137;39.237;30.11;0.0;69.347;69.347
20;1;138;54.516;0.0;0.0;54.516;54.516
20;1;139;59.02;0.0;0.0;59.02;59.02
20;1;140;56.771;0.0;0.0;56.771;56.771
20;1;141;49.109;0.0;0.0;49.109;49.109
20;1;142;69.681;0.0;0.0;69.681;69.681
20;1;143;40.935;0.0;0.0;40.935;40.935
20;1;144;5.524;0.0;0.0;5.524;5.524
20;1;145;10.374;0.0;0.0;10.374;10.374
20;1;146;7.616;0.0;0.0;7.616;7.616
20;1;147;8.356;0.0;0.0;8.356;8.356
20;1;148;7.122;0.0;0.0;7.122;7.122
20;1;149;8.113;0.0;0.0;8.113;8.113
20;1;150;9.078;0.0;0.0;9.078;9.078
20;1;151;22.761;0.0;0.0;22.761;22.761
20;1;152;27.679;0.0;0.0;27.679;27.679
20;1;153;31.32;2.129;0.0;33.449;33.449
20;1;154;26.432;2.228;0.0;28.66;28.66
20;1;155;26.688;1.289;0.0;27.977;27.977
20;1;156;30.138;2.861;0.0;32.999;32.999
20;1;157;26.009;1.54;0.0;27.549;27.549
20;1;158;40.623;1.258;0.0;41.881;41.881
20;1;159;30.38;83.828;0.0;114.209;114.209
20;1;160;35.677;0.0;0.0;35.677;35.677
20;1;161;48.145;0.0;0.0;48.145;48.145
20;1;162;52.467;0.0;0.0;52.467;52.467
20;1;163;40.077;0.0;0.0;40.077;40.077
20;1;164;56.85;0.0;0.0;56.85;56.85
20;1;165;58.103;0.0;0.0;58.103;58.103
20;1;166;54.126;0.0;0.0;54.126;54.126
20;1;167;52.475;0.0;0.0;52.475;52.475
20;2;0;5.806;0.0;0.0;5.806;5.806
20;2;1;9.661;0.0;0.0;9.661;9.661
20;2;2;7.807;125.923;0.0;133.73;133.73
20;2;3;8.566;0.0;0.0;8.566;8.566
20;2;4;12.599;0.0;0.0;12.599;12.599
20;2;5;8.509;147.191;0.0;155.7;155.7
20;2;6;14.196;0.0;0.0;14.196;14.196
20;2;7;26.663;21.655;0.0;48.318;48.318
20;2;8;36.299;0.0;0.0;36.299;36.299
20;2;9;26.12;54.754;0.0;80.874;80.874
20;2;10;36.185;50.01;0.0;86.195;86.195
20;2;11;34.641;41.872;0.0;76.513;76.513
20;2;12;32.994;34.073;0.0;67.067;67.067
20;2;13;37.06;24.247;0.0;61.307;61.307
20;2;14;26.823;22.197;0.0;49.021;49.021
20;2;15;23.713;32.918;0.0;56.631;56.631
20;2;16;57.119;137.846;0.0;194.966;194.966
20;2;17;37.756;21.744;0.0;59.5;59.5
20;2;18;48.618;0.0;0.0;48.618;48.618
20;2;19;51.007;68.789;0.0;119.796;119.796
20;2;20;47.749;42.077;0.0;89.827;89.827
20;2;21;50.533;0.0;0.0;50.533;50.533
20;2;22;73.602;91.885;0.0;165.488;165.488
20;2;23;41.288;21.816;0.0;63.103;63.103
20;2;24;5.854;0.0;0.0;5.854;5.854
20;2;25;7.817;0.0;0.0;7.817;7.817
20;2;26;7.99;139.058;0.0;147.048;147.048
20;2;27;9.406;0.0;0.0;9.406;9.406
20;2;28;7.555;154.387;0.0;161.942;161.942
20;2;29;10.651;0.0;0.0;10.651;10.651
20;2;30;17.551;89.022;0.0;106.573;106.573
20;2;31;26.853;92.62;0.0;119.473;119.473
20;2;32;38.424;89.821;0.0;128.246;128.246
20;2;33;38.488;83.025;0.0;121.513;121.513
20;2;34;42.074;71.312;0.0;113.386;113.386
20;2;35;26.878;61.534;0.0;88.412;88.412
20;2;36;38.892;46.297;0.0;85.189;85.189
20;2;37;25.016;34.515;0.0;59.531;59.531
20;2;38;34.416;25.25;0.0;59.666;59.666
20;2;39;34.566;20.15;0.0;54.716;54.716
20;2;40;35.387;126.673;0.0;162.059;162.059
20;2;41;45.357;29.166;0.0;74.522;74.522
20;2;42;50.058;25.136;0.0;75.195;75.195
20;2;43;55.415;28.875;0.0;84.29;84.29
20;2;44;69.777;31.865;0.0;101.641;101.641
20;2;45;45.448;34.88;0.0;80.328;80.328
20;2;46;54.373;0.0;0.0;54.373;54.373
20;2;47;31.334;2.831;0.0;34.165;34.165
20;2;48;5.902;0.0;0.0;5.902;5.902
20;2;49;10.52;0.0;0.0;10.52;10.52
20;2;50;6.83;38.528;0.0;45.358;45.358
20;2;51;7.443;40.715;0.0;48.158;48.158
20;2;52;7.155;41.18;0.0;48.335;48.335
20;2;53;9.966;42.357;0.0;52.323;52.323
20;2;54;14.209;39.813;0.0;54.022;54.022
20;2;55;23.793;46.291;0.0;70.084;70.084
20;2;56;53.032;45.058;0.0;98.09;98.09
20;2;57;40.997;35.326;0.0;76.323;76.323
20;2;58;31.269;32.352;0.0;63.621;63.621
20;2;59;35.193;28.946;0.0;64.139;64.139
20;2;60;19.302;25.223;0.0;44.524;44.524
20;2;61;25.744;20.487;0.0;46.23;46.23
20;2;62;30.948;16.85;0.0;47.798;47.798
20;2;63;36.475;18.617;0.0;55.091;55.091
20;2;64;44.961;22.708;0.0;67.67;67.67
20;2;65;48.003;130.216;0.0;178.218;178.218
20;2;66;43.641;0.0;0.0;43.641;43.641
20;2;67;60.059;29.928;0.0;89.987;89.987
20;2;68;53.821;0.0;0.0;53.821;53.821
20;2;69;61.468;0.0;0.0;61.468;61.468
20;2;70;49.145;0.0;0.0;49.145;49.145
20;2;71;50.233;0.0;0.0;50.233;50.233
20;2;72;5.761;0.0;0.0;5.761;5.761
20;2;73;13.087;31.49;0.0;44.577;44.577
20;2;74;8.188;32.842;0.0;41.03;41.03
20;2;75;8.285;33.802;0.0;42.087;42.087
20;2;76;8.54;34.606;0.0;43.146;43.146
20;2;77;7.499;36.101;0.0;43.601;43.601
20;2;78;12.784;37.088;0.0;49.872;49.872
20;2;79;14.522;48.926;0.0;63.448;63.448
20;2;80;34.425;49.678;0.0;84.103;84.103
20;2;81;30.692;39.624;0.0;70.315;70.315
20;2;82;26.797;37.606;0.0;64.404;64.404
20;2;83;24.793;29.958;0.0;54.751;54.751
20;2;84;39.713;22.307;0.0;62.019;62.019
20;2;85;33.913;18.18;0.0;52.094;52.094
20;2;86;38.512;131.91;0.0;170.422;170.422
20;2;87;35.792;9.117;0.0;44.908;44.908
20;2;88;43.859;0.0;0.0;43.859;43.859
20;2;89;48.915;0.0;0.0;48.915;48.915
20;2;90;40.415;0.0;0.0;40.415;40.415
20;2;91;55.956;0.0;0.0;55.956;55.956
20;2;92;48.883;139.544;0.0;188.427;188.427
20;2;93;47.563;32.401;0.0;79.964;79.964
20;2;94;41.739;0.0;0.0;41.739;41.739
20;2;95;40.801;32.241;0.0;73.042;73.042
20;2;96;5.457;0.0;0.0;5.457;5.457
20;2;97;9.357;0.0;0.0;9.357;9.357
20;2;98;7.953;53.582;0.0;61.535;61.535
20;2;99;7.874;149.743;0.0;157.617;157.617
20;2;100;8.8;25.387;0.0;34.187;34.187
20;2;101;7.209;0.0;0.0;7.209;7.209
20;2;102;10.806;68.753;0.0;79.56;79.56
20;2;103;21.381;70.655;0.0;92.036;92.036
20;2;104;39.216;65.922;0.0;105.138;105.138
20;2;105;49.73;62.592;0.0;112.322;112.322
20;2;106;44.199;56.921;0.0;101.12;101.12
20;2;107;49.396;51.971;0.0;101.367;101.367
20;2;108;32.691;51.329;0.0;84.02;84.02
20;2;109;30.002;86.973;0.0;116.976;116.976
20;2;110;44.449;0.0;0.0;44.449;44.449
20;2;111;46.057;42.758;0.0;88.814;88.814
20;2;112;42.407;43.177;0.0;85.584;85.584
20;2;113;41.342;45.572;0.0;86.914;86.914
20;2;114;46.59;50.146;0.0;96.736;96.736
20;2;115;56.756;52.927;0.0;109.683;109.683
20;2;116;46.71;54.99;0.0;101.7;101.7
20;2;117;35.382;57.238;0.0;92.62;92.62
20;2;118;52.762;52.211;0.0;104.973;104.973
20;2;119;31.993;151.871;0.0;183.864;183.864
20;2;120;5.794;0.0;0.0;5.794;5.794
20;2;121;7.115;92.569;0.0;99.685;99.685
20;2;122;8.998;0.0;0.0;8.998;8.998
20;2;123;14.292;67.98;0.0;82.272;82.272
20;2;124;8.146;69.779;0.0;77.925;77.925
20;2;125;7.547;70.819;0.0;78.365;78.365
20;2;126;12.151;78.728;0.0;90.879;90.879
20;2;127;23.361;75.311;0.0;98.672;98.672
20;2;128;37.291;69.877;0.0;107.168;107.168
20;2;129;34.935;67.029;0.0;101.964;101.964
20;2;130;37.87;63.136;0.0;101.006;101.006
20;2;131;28.028;56.983;0.0;85.01;85.01
20;2;132;24.831;51.457;0.0;76.287;76.287
20;2;133;30.709;42.061;0.0;72.77;72.77
20;2;134;23.165;140.817;0.0;163.982;163.982
20;2;135;35.786;70.651;0.0;106.437;106.437
20;2;136;39.555;0.0;0.0;39.555;39.555
20;2;137;59.133;0.0;0.0;59.133;59.133
20;2;138;54.216;0.0;0.0;54.216;54.216
20;2;139;54.698;148.467;0.0;203.165;203.165
20;2;140;65.542;0.0;0.0;65.542;65.542
20;2;141;47.593;0.0;0.0;47.593;47.593
20;2;142;64.161;90.805;0.0;154.966;154.966
20;2;143;31.621;0.0;0.0;31.621;31.621
20;2;144;7.292;60.094;0.0;67.386;67.386
20;2;145;7.841;61.968;0.0;69.81;69.81
20;2;146;7.641;64.666;0.0;72.306;72.306
20;2;147;8.324;65.72;0.0;74.044;74.044
20;2;148;10.037;67.388;0.0;77.425;77.425
20;2;149;8.417;67.656;0.0;76.073;76.073
20;2;150;15.832;77.384;0.0;93.216;93.216
20;2;151;30.477;76.76;0.0;107.236;107.236
20;2;152;34.531;68.961;0.0;103.491;103.491
20;2;153;41.256;66.232;0.0;107.487;107.487
20;2;154;45.085;62.336;0.0;107.421;107.421
20;2;155;32.229;58.305;0.0;90.534;90.534
20;2;156;30.222;54.227;0.0;84.449;84.449
20;2;157;34.879;44.378;0.0;79.258;79.258
20;2;158;23.821;39.376;0.0;63.197;63.197
20;2;159;27.318;35.915;0.0;63.233;63.233
20;2;160;36.451;34.165;0.0;70.616;70.616
20;2;161;57.554;33.34;0.0;90.894;90.894
20;2;162;51.751;39.785;0.0;91.536;91.536
20;2;163;55.991;40.953;0.0;96.944;96.944
20;2;164;55.087;41.159;0.0;96.245;96.245
20;2;165;50.906;42.081;0.0;92.987;92.987
20;2;166;43.04;38.732;0.0;81.772;81.772
20;2;167;33.183;131.232;0.0;164.414;164.414
20;3;0;6.358;19.253;0.0;25.611;25.611
20;3;1;10.568;138.721;0.0;149.289;149.289
20;3;2;7.835;138.693;0.0;146.529;146.529
20;3;3;8.21;140.493;0.0;148.702;148.702
20;3;4;8.066;185.663;0.0;193.729;193.729
20;3;5;8.171;104.144;0.0;112.315;112.315
20;3;6;15.507;158.251;0.0;173.757;173.757
20;3;7;28.718;159.077;0.0;187.795;187.795
20;3;8;47.044;147.48;0.0;194.524;194.524
20;3;9;35.036;144.626;0.0;179.663;179.663
20;3;10;34.362;139.073;0.0;173.435;173.435
20;3;11;32.364;131.88;0.0;164.244;164.244
20;3;12;30.212;129.934;0.0;160.146;160.146
20;3;13;26.681;117.246;0.0;143.927;143.927
20;3;14;38.72;113.327;0.0;152.047;152.047
20;3;15;34.908;166.802;0.0;201.71;201.71
20;3;16;38.497;168.94;0.0;207.437;207.437
20;3;17;46.901;33.673;0.0;80.574;80.574
20;3;18;57.796;174.077;0.0;231.873;231.873
20;3;19;56.088;0.0;0.0;56.088;56.088
20;3;20;65.558;60.254;0.0;125.812;125.812
20;3;21;43.265;122.585;0.0;165.849;165.849
20;3;22;53.007;145.119;0.0;198.126;198.126
