Datum,t,WG,N,RF,B,D,A,E
24.04.2022T24:00,8.9,2.2,3,76,0,0,289,403
24.04.2022T24:00,7.2,1.3,4,86,0,0,286,397
24.04.2022T24:00,5.9,1.1,4,93,0,0,286,392
24.04.2022T24:00,5.3,1.4,0,98,0,0,272,386
25.04.2022T25:00,4.6,0.9,2,100,0,0,265,382
25.04.2022T25:00,3.9,1.3,3,99,0,0,271,378
25.04.2022T25:00,2.9,1.2,3,98,0,0,271,375
25.04.2022T25:00,2.8,1.3,7,99,0,0,283,372
25.04.2022T25:00,2.9,0.7,7,100,0,0,297,370
25.04.2022T25:00,3.4,1.0,6,100,1,11,294,368
25.04.2022T25:00,4.5,1.3,3,99,73,57,279,369
25.04.2022T25:00,8.1,3.2,3,90,241,70,274,377
25.04.2022T25:00,11.0,1.7,3,75,402,76,283,391
25.04.2022T25:00,13.1,3.4,5,62,508,104,299,406
25.04.2022T25:00,14.3,3.7,4,48,560,143,305,422
25.04.2022T25:00,15.4,4.0,4,40,641,137,302,435
25.04.2022T25:00,16.9,3.8,4,38,489,234,307,445
25.04.2022T25:00,16.5,5.1,4,35,292,313,308,453
25.04.2022T25:00,17.3,3.8,3,34,451,192,306,452
25.04.2022T25:00,17.9,6.4,4,31,233,232,307,450
25.04.2022T25:00,17.6,4.6,5,29,93,195,312,444
25.04.2022T25:00,16.5,4.8,3,31,82,119,306,433
25.04.2022T25:00,15.6,4.0,3,33,27,53,297,423
25.04.2022T25:00,14.2,3.4,3,38,2,9,296,414
25.04.2022T25:00,12.8,3.9,3,43,0,0,292,407
25.04.2022T25:00,10.9,3.7,2,50,0,0,284,402
25.04.2022T25:00,9.1,3.1,2,59,0,0,276,395
25.04.2022T25:00,7.1,2.0,3,70,0,0,274,389
26.04.2022T26:00,6.7,1.9,7,78,0,0,287,384
26.04.2022T26:00,7.6,2.5,8,80,0,0,306,380
26.04.2022T26:00,7.8,1.8,4,79,0,0,296,377
26.04.2022T26:00,7.3,2.0,6,79,0,0,288,374
26.04.2022T26:00,7.0,1.7,5,81,0,0,289,370
26.04.2022T26:00,6.2,2.3,4,85,0,8,279,367
26.04.2022T26:00,8.3,2.4,3,84,78,48,271,368
26.04.2022T26:00,10.7,4.0,1,72,242,68,263,374
26.04.2022T26:00,13.0,4.7,1,61,402,80,260,387
26.04.2022T26:00,13.7,4.0,2,55,405,140,268,402
26.04.2022T26:00,14.1,3.6,5,51,65,307,285,417
26.04.2022T26:00,14.6,4.7,5,48,112,335,298,431
26.04.2022T26:00,17.2,3.5,3,41,405,235,296,441
26.04.2022T26:00,16.4,4.4,3,37,267,294,292,446
26.04.2022T26:00,16.8,5.0,5,36,113,292,299,446
26.04.2022T26:00,17.2,3.9,4,35,156,235,305,443
26.04.2022T26:00,16.9,5.0,4,34,171,159,301,439
26.04.2022T26:00,16.0,5.0,3,35,206,55,295,432
26.04.2022T26:00,15.1,5.0,4,38,76,34,293,423
26.04.2022T26:00,13.1,3.6,3,41,5,8,289,413
26.04.2022T26:00,11.8,3.4,2,48,0,0,275,403
26.04.2022T26:00,10.2,3.6,0,54,0,0,257,396
26.04.2022T26:00,8.8,3.7,0,61,0,0,243,389
26.04.2022T26:00,8.4,3.5,6,66,0,0,267,384
27.04.2022T27:00,7.0,3.3,6,70,0,0,293,379
27.04.2022T27:00,6.0,2.7,6,77,0,0,290,375
27.04.2022T27:00,5.3,2.6,7,82,0,0,293,372
27.04.2022T27:00,5.0,2.9,6,86,0,0,292,370
27.04.2022T27:00,4.2,2.5,5,88,0,0,278,369
27.04.2022T27:00,4.6,2.2,6,90,0,8,277,369
27.04.2022T27:00,6.5,2.2,5,87,23,76,281,370
27.04.2022T27:00,9.7,3.7,3,76,136,138,266,378
27.04.2022T27:00,12.0,3.9,3,64,267,178,261,392
27.04.2022T27:00,14.9,4.5,5,54,424,185,285,406
27.04.2022T27:00,16.9,4.4,4,45,538,192,301,420
27.04.2022T27:00,18.7,4.8,4,39,627,184,304,434
27.04.2022T27:00,19.5,4.5,3,35,668,170,303,443
27.04.2022T27:00,20.6,4.5,3,33,589,197,301,447
27.04.2022T27:00,21.1,3.4,2,32,485,206,299,447
27.04.2022T27:00,20.6,5.9,1,31,394,180,288,444
27.04.2022T27:00,20.9,6.2,2,31,326,122,288,439
27.04.2022T27:00,19.6,4.4,3,32,192,93,295,432
27.04.2022T27:00,18.7,4.4,5,34,62,54,308,426
27.04.2022T27:00,16.8,4.0,6,37,0,9,320,418
27.04.2022T27:00,14.9,3.6,6,43,0,0,320,410
27.04.2022T27:00,12.7,3.6,3,52,0,0,296,404
27.04.2022T27:00,11.4,3.4,3,60,0,0,275,399
27.04.2022T27:00,9.6,1.9,6,68,0,0,290,396
28.04.2022T28:00,9.4,3.2,4,74,0,0,294,393
28.04.2022T28:00,8.5,3.0,3,76,0,0,274,391
28.04.2022T28:00,8.5,3.1,1,78,0,0,256,390
28.04.2022T28:00,7.9,3.7,4,79,0,0,262,387
28.04.2022T28:00,7.6,3.4,5,81,0,0,285,385
28.04.2022T28:00,6.9,2.1,5,84,2,14,289,384
28.04.2022T28:00,9.2,3.0,3,83,67,71,279,384
28.04.2022T28:00,11.8,4.1,2,73,180,122,268,390
28.04.2022T28:00,15.0,4.0,2,62,313,159,271,399
28.04.2022T28:00,17.4,4.7,4,50,420,195,294,405
28.04.2022T28:00,19.0,4.4,4,44,528,207,314,409
28.04.2022T28:00,20.7,3.3,3,38,560,234,316,418
28.04.2022T28:00,21.9,2.9,4,36,556,247,323,428
28.04.2022T28:00,22.5,2.9,4,34,532,240,334,435
28.04.2022T28:00,22.5,2.9,3,31,490,212,331,440
28.04.2022T28:00,22.5,3.7,3,32,387,191,325,436
28.04.2022T28:00,22.5,3.0,5,32,221,180,333,430
28.04.2022T28:00,22.3,3.4,6,32,102,128,345,426
28.04.2022T28:00,21.3,3.8,8,33,6,53,358,415
28.04.2022T28:00,18.7,2.5,6,37,0,1,353,407
28.04.2022T28:00,16.4,2.7,4,46,0,0,329,402
28.04.2022T28:00,16.1,4.8,5,55,0,0,323,397
28.04.2022T28:00,16.2,3.0,5,58,0,0,328,393
28.04.2022T28:00,14.5,3.6,3,65,0,0,317,389
29.04.2022T29:00,13.0,2.0,8,80,0,0,329,385
29.04.2022T29:00,12.3,2.3,8,86,0,0,349,381
29.04.2022T29:00,10.6,4.0,3,93,0,0,322,379
29.04.2022T29:00,10.6,2.6,7,97,0,0,314,378
29.04.2022T29:00,10.3,2.3,4,96,0,0,318,377
29.04.2022T29:00,9.9,2.7,4,97,6,15,300,375
29.04.2022T29:00,10.9,1.1,3,97,81,70,294,377
29.04.2022T29:00,14.3,1.2,2,88,155,133,290,385
29.04.2022T29:00,16.7,2.0,3,76,200,212,300,395
29.04.2022T29:00,17.8,2.2,5,66,254,271,323,405
29.04.2022T29:00,18.9,1.3,6,57,194,346,343,412
29.04.2022T29:00,21.3,1.3,5,51,422,301,351,417
29.04.2022T29:00,22.3,2.1,4,41,678,171,345,425
29.04.2022T29:00,22.7,2.7,4,36,445,283,343,434
29.04.2022T29:00,21.6,3.3,7,36,85,326,355,439
29.04.2022T29:00,16.4,4.9,8,50,0,116,363,434
29.04.2022T29:00,16.2,3.2,8,73,0,106,361,428
29.04.2022T29:00,16.2,1.4,8,79,0,77,360,421
29.04.2022T29:00,16.0,1.2,8,80,0,34,360,409
29.04.2022T29:00,14.8,1.3,8,85,0,2,359,399
29.04.2022T29:00,14.7,2.1,8,85,0,0,358,394
29.04.2022T29:00,14.3,3.7,8,81,0,0,357,389
29.04.2022T29:00,13.9,3.0,8,82,0,0,354,383
29.04.2022T29:00,12.8,3.5,8,87,0,0,350,380
30.04.2022T30:00,12.5,3.6,6,93,0,0,336,380
30.04.2022T30:00,12.3,3.0,5,96,0,0,319,377
30.04.2022T30:00,12.3,1.8,5,96,0,0,314,375
30.04.2022T30:00,11.5,1.7,3,97,0,0,302,373
30.04.2022T30:00,10.1,1.3,7,100,0,0,308,373
30.04.2022T30:00,11.4,2.2,8,100,0,13,338,372
30.04.2022T30:00,12.2,1.9,7,99,0,50,341,372
30.04.2022T30:00,13.0,2.1,7,96,2,114,336,375
30.04.2022T30:00,14.0,2.2,6,91,73,249,330,381
30.04.2022T30:00,15.9,2.5,6,82,173,315,328,389
30.04.2022T30:00,17.9,2.8,5,73,297,342,329,398
30.04.2022T30:00,18.1,3.0,6,67,146,401,334,406
30.04.2022T30:00,18.5,2.8,6,66,206,395,344,411
30.04.2022T30:00,20.2,3.5,5,61,218,391,342,411
30.04.2022T30:00,20.7,4.2,4,57,441,263,332,410
30.04.2022T30:00,21.7,2.7,4,55,426,193,326,411
30.04.2022T30:00,22.3,3.0,4,51,281,168,326,407
30.04.2022T30:00,21.5,3.6,5,49,143,126,333,402
30.04.2022T30:00,19.8,3.4,5,52,47,63,335,399
30.04.2022T30:00,18.6,3.3,6,59,4,10,343,395
30.04.2022T30:00,17.1,3.1,6,64,0,0,353,392
30.04.2022T30:00,15.8,3.1,6,71,0,0,342,389
30.04.2022T30:00,14.5,2.8,6,77,0,0,330,388
30.04.2022T30:00,13.4,2.5,6,83,0,0,333,387
01.05.2022T01:00,12.6,2.2,6,88,0,0,315,375
01.05.2022T01:00,12.1,1.8,6,91,0,0,326,376
01.05.2022T01:00,11.8,1.6,6,93,0,0,341,376
01.05.2022T01:00,11.8,1.7,7,93,0,0,347,376
01.05.2022T01:00,11.9,1.9,7,92,0,0,347,376
01.05.2022T01:00,11.8,1.9,7,92,0,6,347,376
01.05.2022T01:00,12.3,1.8,8,91,0,39,353,376
01.05.2022T01:00,12.7,1.3,8,90,0,91,358,377
01.05.2022T01:00,13.8,1.0,8,86,0,133,361,379
01.05.2022T01:00,14.1,0.8,7,84,0,173,357,379
01.05.2022T01:00,14.8,1.2,7,82,0,217,353,380
01.05.2022T01:00,15.4,1.3,8,79,0,132,361,382
01.05.2022T01:00,17.0,1.2,7,74,7,294,364,386
01.05.2022T01:00,16.5,2.6,5,72,124,407,352,393
01.05.2022T01:00,16.2,2.9,2,74,255,359,329,398
01.05.2022T01:00,17.5,2.5,4,70,58,287,325,402
01.05.2022T01:00,17.1,3.0,5,70,94,240,338,404
01.05.2022T01:00,17.8,1.5,3,72,114,153,334,403
01.05.2022T01:00,16.8,1.5,3,68,24,77,323,400
01.05.2022T01:00,15.0,1.8,5,70,1,15,324,394
01.05.2022T01:00,13.4,2.0,5,77,0,0,327,390
01.05.2022T01:00,12.6,2.2,3,80,0,0,314,387
01.05.2022T01:00,10.3,1.8,3,87,0,0,301,385
01.05.2022T01:00,10.0,1.7,0,92,0,0,283,384
02.05.2022T02:00,10.6,2.8,0,86,0,0,271,383
02.05.2022T02:00,9.0,2.0,0,86,0,0,268,382
02.05.2022T02:00,9.5,2.0,0,88,0,0,266,380
02.05.2022T02:00,9.0,1.7,0,87,0,0,265,378
02.05.2022T02:00,8.8,2.2,0,87,0,0,264,374
02.05.2022T02:00,8.9,2.1,0,86,1,23,264,370
02.05.2022T02:00,10.1,2.7,0,82,59,95,264,369
02.05.2022T02:00,12.2,3.7,0,71,175,147,268,373
02.05.2022T02:00,13.5,4.1,1,64,303,185,277,381
02.05.2022T02:00,15.3,4.3,0,60,458,186,283,390
02.05.2022T02:00,17.0,3.9,1,56,565,194,290,399
02.05.2022T02:00,18.1,5.7,1,52,634,196,299,409
02.05.2022T02:00,19.2,5.0,1,49,664,188,305,416
02.05.2022T02:00,19.9,5.2,1,45,655,171,307,418
02.05.2022T02:00,20.3,4.3,1,42,581,163,309,417
02.05.2022T02:00,20.4,5.6,1,40,479,146,311,412
02.05.2022T02:00,20.2,5.7,0,40,352,124,307,409
02.05.2022T02:00,19.8,5.8,0,40,199,104,301,403
02.05.2022T02:00,18.2,4.6,0,41,67,67,297,393
02.05.2022T02:00,15.3,2.5,1,45,3,16,292,383
02.05.2022T02:00,14.3,2.3,2,51,0,0,291,375
02.05.2022T02:00,12.3,2.6,0,57,0,0,283,370
02.05.2022T02:00,12.0,1.7,0,62,0,0,272,365
02.05.2022T02:00,10.5,0.7,0,66,0,0,269,361
03.05.2022T03:00,9.5,3.3,0,73,0,0,265,358
03.05.2022T03:00,9.8,2.7,0,74,0,0,262,356
03.05.2022T03:00,9.6,1.8,0,72,0,0,261,353
03.05.2022T03:00,8.5,1.7,0,73,0,0,257,352
03.05.2022T03:00,8.0,3.0,0,75,0,0,253,350
03.05.2022T03:00,7.6,2.7,1,76,7,24,256,349
03.05.2022T03:00,10.3,2.7,1,71,81,84,262,351
03.05.2022T03:00,12.2,3.0,1,61,216,120,267,358
03.05.2022T03:00,14.8,3.7,1,53,374,135,273,370
03.05.2022T03:00,16.6,4.1,1,48,513,144,280,383
03.05.2022T03:00,18.4,4.0,1,43,633,141,287,397
03.05.2022T03:00,20.1,4.0,1,39,716,132,295,410
03.05.2022T03:00,21.0,4.0,1,37,760,115,301,421
03.05.2022T03:00,21.3,4.3,1,36,724,118,305,428
03.05.2022T03:00,22.6,3.8,0,35,648,113,304,430
03.05.2022T03:00,22.9,3.1,0,33,540,104,304,428
03.05.2022T03:00,22.4,2.7,1,32,384,101,307,424
03.05.2022T03:00,22.0,2.6,1,33,223,89,309,415
03.05.2022T03:00,20.5,3.0,1,35,81,61,305,404
03.05.2022T03:00,16.4,1.7,1,40,5,15,297,393
03.05.2022T03:00,14.5,1.5,0,50,0,0,284,383
03.05.2022T03:00,12.6,1.9,0,61,0,0,276,376
03.05.2022T03:00,10.8,0.8,0,70,0,0,271,369
03.05.2022T03:00,9.6,0.9,0,78,0,0,265,365
04.05.2022T04:00,9.7,2.2,0,80,0,0,264,363
04.05.2022T04:00,8.5,1.4,0,82,0,0,262,359
04.05.2022T04:00,7.4,1.3,0,85,0,0,259,357
04.05.2022T04:00,7.1,1.4,0,87,0,0,258,357
04.05.2022T04:00,6.4,1.2,1,88,0,0,259,355
04.05.2022T04:00,6.4,1.2,3,89,6,26,269,352
04.05.2022T04:00,9.2,1.1,3,84,81,86,278,355
04.05.2022T04:00,12.2,1.0,2,74,218,123,282,366
04.05.2022T04:00,15.1,0.7,2,63,367,144,287,381
04.05.2022T04:00,17.0,1.1,5,53,408,215,305,396
04.05.2022T04:00,19.6,1.5,6,44,405,284,325,411
04.05.2022T04:00,21.1,1.3,6,40,439,306,335,425
04.05.2022T04:00,22.6,1.1,6,36,494,286,342,436
04.05.2022T04:00,23.9,1.1,6,30,511,255,345,443
04.05.2022T04:00,24.2,2.5,4,28,425,254,340,447
04.05.2022T04:00,24.0,2.3,4,28,296,246,336,446
04.05.2022T04:00,24.2,1.7,6,28,279,162,343,441
04.05.2022T04:00,23.5,1.3,5,28,206,100,344,435
04.05.2022T04:00,22.4,1.1,4,29,77,64,334,426
04.05.2022T04:00,19.5,1.3,4,35,4,16,324,415
04.05.2022T04:00,16.8,1.0,2,47,0,0,310,405
04.05.2022T04:00,15.4,0.5,0,57,0,0,290,396
04.05.2022T04:00,13.2,1.0,0,65,0,0,276,389
04.05.2022T04:00,11.0,0.7,1,74,0,0,272,384
05.05.2022T05:00,9.6,1.2,0,83,0,0,267,380
05.05.2022T05:00,8.9,1.1,1,87,0,0,264,376
05.05.2022T05:00,7.8,1.2,1,89,0,0,264,372
05.05.2022T05:00,7.4,1.6,1,92,0,0,261,367
05.05.2022T05:00,6.9,0.9,1,92,0,0,259,363
05.05.2022T05:00,7.0,1.5,2,91,10,26,261,360
05.05.2022T05:00,9.7,1.1,1,89,95,80,264,363
05.05.2022T05:00,13.0,1.1,1,81,231,115,270,376
05.05.2022T05:00,15.9,1.0,1,69,376,137,280,393
05.05.2022T05:00,18.9,1.1,2,57,516,146,293,409
05.05.2022T05:00,21.1,1.1,2,47,620,154,305,424
05.05.2022T05:00,23.2,1.5,3,42,685,157,317,437
05.05.2022T05:00,24.6,1.9,4,38,670,179,330,448
05.05.2022T05:00,25.6,1.0,5,33,582,211,340,455
05.05.2022T05:00,26.0,1.4,4,31,484,218,343,458
05.05.2022T05:00,25.8,1.7,4,30,415,180,341,458
05.05.2022T05:00,25.3,2.2,6,31,264,169,344,453
05.05.2022T05:00,24.9,1.9,6,32,108,142,346,444
05.05.2022T05:00,23.8,1.9,8,31,7,65,348,434
05.05.2022T05:00,21.1,1.3,7,37,0,7,344,424
05.05.2022T05:00,17.2,1.4,5,51,0,0,325,414
05.05.2022T05:00,15.9,1.1,2,64,0,0,299,406
05.05.2022T05:00,15.0,1.0,2,66,0,0,287,401
05.05.2022T05:00,12.3,1.2,2,73,0,0,281,397
06.05.2022T06:00,11.0,0.7,3,81,0,0,277,393
06.05.2022T06:00,10.4,1.0,3,84,0,0,276,390
06.05.2022T06:00,9.3,0.7,2,87,0,0,269,387
06.05.2022T06:00,8.6,1.2,2,89,0,0,262,385
06.05.2022T06:00,8.6,0.4,3,92,0,0,264,383
06.05.2022T06:00,8.1,0.4,3,94,9,27,266,381
06.05.2022T06:00,11.4,0.7,1,93,95,84,262,383
06.05.2022T06:00,15.4,1.9,0,82,226,124,264,390
06.05.2022T06:00,17.7,2.4,0,70,365,152,271,402
06.05.2022T06:00,20.2,2.7,0,60,500,167,281,416
06.05.2022T06:00,22.6,3.1,0,52,600,179,291,430
06.05.2022T06:00,24.6,2.8,1,45,672,179,304,442
06.05.2022T06:00,26.4,2.8,1,38,701,173,314,452
06.05.2022T06:00,27.4,3.3,1,33,672,170,321,461
06.05.2022T06:00,28.1,3.2,1,31,594,164,325,466
06.05.2022T06:00,27.1,4.2,1,31,490,148,326,465
06.05.2022T06:00,26.3,3.9,1,34,352,131,325,461
06.05.2022T06:00,25.7,3.9,2,38,196,109,325,452
06.05.2022T06:00,24.1,3.5,3,41,51,73,326,441
06.05.2022T06:00,22.1,1.7,1,46,3,16,319,431
06.05.2022T06:00,20.8,2.2,2,48,0,0,312,421
06.05.2022T06:00,19.3,1.7,1,52,0,0,307,413
06.05.2022T06:00,18.0,1.8,1,56,0,0,300,407
06.05.2022T06:00,15.9,1.9,1,63,0,0,294,402
07.05.2022T07:00,13.7,1.4,0,73,0,0,285,398
07.05.2022T07:00,13.6,1.7,1,77,0,0,281,395
07.05.2022T07:00,12.0,1.2,1,80,0,0,279,392
07.05.2022T07:00,11.3,1.1,2,84,0,0,277,389
07.05.2022T07:00,10.6,0.5,2,86,0,0,278,387
07.05.2022T07:00,10.1,0.4,3,89,0,19,278,385
07.05.2022T07:00,11.9,0.4,3,91,26,100,281,385
07.05.2022T07:00,14.8,0.9,1,84,117,177,280,392
07.05.2022T07:00,17.7,1.0,1,73,244,222,282,403
07.05.2022T07:00,20.1,1.4,0,64,381,240,289,416
07.05.2022T07:00,22.6,1.1,0,56,489,249,296,430
07.05.2022T07:00,24.3,1.5,0,49,580,239,304,442
07.05.2022T07:00,24.9,1.8,1,43,618,227,311,453
07.05.2022T07:00,25.9,1.4,1,38,591,221,318,462
07.05.2022T07:00,26.2,3.4,1,36,522,208,322,467
07.05.2022T07:00,26.1,2.1,1,36,424,186,323,464
07.05.2022T07:00,25.7,2.3,2,39,298,160,324,454
07.05.2022T07:00,25.1,2.6,2,41,173,121,324,447
07.05.2022T07:00,24.2,2.6,2,43,50,74,320,443
07.05.2022T07:00,21.6,1.3,2,49,5,17,313,438
07.05.2022T07:00,18.7,0.9,4,58,0,0,313,435
07.05.2022T07:00,16.4,2.4,1,68,0,0,301,427
07.05.2022T07:00,15.7,2.3,1,73,0,0,282,414
07.05.2022T07:00,14.6,1.5,2,76,0,0,284,403
08.05.2022T08:00,12.9,2.0,0,82,0,0,276,397
08.05.2022T08:00,12.3,1.6,0,87,0,0,265,394
08.05.2022T08:00,12.2,0.1,1,88,0,0,272,391
08.05.2022T08:00,13.3,1.5,2,84,0,0,283,387
08.05.2022T08:00,13.2,3.4,4,83,0,0,297,386
08.05.2022T08:00,12.6,4.5,5,86,6,27,307,388
08.05.2022T08:00,14.2,4.1,3,84,44,104,305,392
08.05.2022T08:00,16.0,5.6,3,77,117,179,302,398
08.05.2022T08:00,18.4,6.0,4,69,189,248,310,407
08.05.2022T08:00,19.9,5.4,5,62,226,316,324,418
08.05.2022T08:00,22.3,5.8,5,51,265,362,334,430
08.05.2022T08:00,22.7,5.8,6,44,135,407,342,442
08.05.2022T08:00,23.1,6.2,8,42,23,341,357,452
08.05.2022T08:00,22.4,5.6,7,42,33,344,363,457
08.05.2022T08:00,23.3,6.4,7,43,37,311,363,459
08.05.2022T08:00,23.1,6.7,6,42,75,295,360,456
08.05.2022T08:00,22.6,5.9,4,45,99,235,349,451
08.05.2022T08:00,20.1,6.8,5,51,49,156,341,443
08.05.2022T08:00,17.4,6.5,8,66,2,62,348,432
08.05.2022T08:00,16.7,4.5,7,81,0,2,354,420
08.05.2022T08:00,16.0,3.9,6,81,0,0,344,408
08.05.2022T08:00,15.6,2.7,8,80,0,0,346,402
08.05.2022T08:00,14.6,3.2,7,81,0,0,349,400
08.05.2022T08:00,13.8,3.3,4,80,0,0,324,399
09.05.2022T09:00,12.4,2.4,7,80,0,0,319,398
09.05.2022T09:00,12.2,2.4,6,80,0,0,328,397
09.05.2022T09:00,11.0,1.8,6,77,0,0,319,396
09.05.2022T09:00,10.1,2.8,8,76,0,0,328,395
09.05.2022T09:00,9.0,2.2,6,78,0,0,326,393
09.05.2022T09:00,10.4,1.9,4,74,8,26,304,391
09.05.2022T09:00,11.9,2.6,3,65,104,70,289,391
09.05.2022T09:00,12.4,3.6,4,60,224,108,290,394
09.05.2022T09:00,13.4,4.9,3,55,449,92,292,399
09.05.2022T09:00,14.3,5.0,3,50,399,196,287,407
09.05.2022T09:00,15.1,5.5,4,45,424,248,295,415
09.05.2022T09:00,15.3,5.9,5,43,127,369,308,418
09.05.2022T09:00,15.6,5.2,6,42,140,376,319,421
09.05.2022T09:00,15.5,3.0,5,43,149,362,318,426
09.05.2022T09:00,15.8,6.6,8,45,0,166,327,430
09.05.2022T09:00,15.5,5.0,6,45,88,273,331,429
09.05.2022T09:00,15.1,4.9,6,46,65,211,321,424
09.05.2022T09:00,13.4,3.9,7,52,3,114,322,418
09.05.2022T09:00,13.3,4.7,6,55,2,60,318,411
09.05.2022T09:00,12.3,3.7,7,57,0,11,316,403
09.05.2022T09:00,11.5,2.6,5,61,0,0,306,395
09.05.2022T09:00,10.5,1.5,7,65,0,0,303,389
09.05.2022T09:00,9.0,2.1,7,70,0,0,309,386
09.05.2022T09:00,8.0,1.8,3,78,0,0,290,383
10.05.2022T10:00,6.6,1.9,5,84,0,0,277,380
10.05.2022T10:00,6.0,2.5,4,90,0,0,279,378
10.05.2022T10:00,5.4,1.9,3,92,0,0,268,375
10.05.2022T10:00,4.1,1.8,4,92,0,0,264,371
10.05.2022T10:00,4.1,0.6,2,94,0,0,258,368
10.05.2022T10:00,4.9,1.2,3,94,0,9,255,365
10.05.2022T10:00,6.8,1.3,5,91,1,77,272,364
10.05.2022T10:00,8.9,2.3,6,83,53,183,293,367
10.05.2022T10:00,10.9,2.0,6,74,90,263,306,373
10.05.2022T10:00,12.2,1.6,6,66,145,326,314,383
10.05.2022T10:00,12.9,1.5,6,59,143,375,319,393
10.05.2022T10:00,13.3,1.8,7,54,85,381,327,403
10.05.2022T10:00,14.3,2.2,6,50,238,403,329,411
10.05.2022T10:00,15.3,2.0,6,46,243,383,325,408
10.05.2022T10:00,15.8,3.2,5,42,160,352,320,412
10.05.2022T10:00,15.4,2.7,4,40,204,288,310,418
10.05.2022T10:00,15.4,3.1,5,40,171,221,308,412
10.05.2022T10:00,15.3,0.8,4,39,151,135,307,404
10.05.2022T10:00,13.4,1.8,3,41,47,79,295,397
10.05.2022T10:00,10.6,1.7,3,50,10,21,284,388
10.05.2022T10:00,9.0,1.5,3,63,0,0,277,379
10.05.2022T10:00,7.8,1.3,3,72,0,0,270,372
10.05.2022T10:00,7.2,2.0,3,76,0,0,265,367
10.05.2022T10:00,6.5,2.1,4,80,0,0,265,362
11.05.2022T11:00,6.2,1.8,5,83,0,0,272,358
11.05.2022T11:00,6.2,1.6,7,85,0,0,286,355
11.05.2022T11:00,4.7,2.0,7,88,0,0,294,351
11.05.2022T11:00,5.0,1.9,7,90,0,0,291,348
11.05.2022T11:00,4.4,1.2,7,90,0,0,291,346
11.05.2022T11:00,4.7,1.1,5,92,12,36,280,345
11.05.2022T11:00,7.0,1.5,4,89,64,108,266,347
11.05.2022T11:00,10.1,1.6,3,78,89,197,261,356
11.05.2022T11:00,11.9,2.2,4,66,142,276,267,368
11.05.2022T11:00,13.5,2.9,6,58,238,331,289,381
11.05.2022T11:00,14.9,2.6,6,50,247,391,303,394
11.05.2022T11:00,16.0,3.0,6,47,296,414,309,406
11.05.2022T11:00,15.9,3.0,6,46,244,435,311,415
11.05.2022T11:00,16.5,3.9,5,44,292,404,306,421
11.05.2022T11:00,17.1,1.9,4,44,236,375,302,424
11.05.2022T11:00,17.1,4.0,5,43,179,319,302,424
11.05.2022T11:00,16.8,3.4,5,43,137,250,304,421
11.05.2022T11:00,16.4,3.6,4,43,79,171,299,413
11.05.2022T11:00,15.1,3.6,6,44,15,82,299,405
11.05.2022T11:00,14.5,3.4,5,46,0,13,301,397
11.05.2022T11:00,13.2,3.5,7,50,0,0,304,389
11.05.2022T11:00,12.7,3.4,6,53,0,0,305,383
11.05.2022T11:00,11.9,2.0,6,54,0,0,302,377
11.05.2022T11:00,11.4,2.3,5,56,0,0,298,373
12.05.2022T12:00,11.0,2.9,6,57,0,0,297,369
12.05.2022T12:00,10.9,2.1,4,59,0,0,293,366
12.05.2022T12:00,11.6,1.7,4,60,0,0,287,364
12.05.2022T12:00,10.5,2.2,5,62,0,0,288,362
12.05.2022T12:00,10.9,3.4,7,64,0,0,299,360
12.05.2022T12:00,10.9,2.1,7,64,4,30,311,360
12.05.2022T12:00,10.7,3.2,6,66,21,106,305,363
12.05.2022T12:00,11.4,3.3,7,66,11,161,307,370
12.05.2022T12:00,12.4,4.0,7,63,5,202,317,379
12.05.2022T12:00,13.6,3.6,6,61,78,340,315,390
12.05.2022T12:00,15.5,3.5,5,58,355,355,305,399
12.05.2022T12:00,16.4,3.6,6,55,262,424,307,409
12.05.2022T12:00,17.6,4.0,5,53,260,432,307,417
12.05.2022T12:00,18.0,3.9,4,53,213,421,284,421
12.05.2022T12:00,18.0,3.9,4,50,78,355,273,422
12.05.2022T12:00,16.8,3.7,6,50,7,225,300,422
12.05.2022T12:00,17.1,3.6,7,53,0,138,334,419
12.05.2022T12:00,16.3,3.8,7,54,0,94,346,413
12.05.2022T12:00,14.8,4.3,7,58,2,64,343,410
12.05.2022T12:00,14.0,5.4,7,62,1,20,338,406
12.05.2022T12:00,12.6,4.7,7,66,0,0,333,402
12.05.2022T12:00,12.7,4.3,8,68,0,0,346,398
12.05.2022T12:00,12.2,4.1,8,68,0,0,359,395
12.05.2022T12:00,12.0,4.5,8,69,0,0,358,391
13.05.2022T13:00,11.3,4.8,6,71,0,0,330,389
13.05.2022T13:00,11.4,4.3,7,72,0,0,318,387
13.05.2022T13:00,10.6,4.3,6,74,0,0,312,385
13.05.2022T13:00,10.4,5.6,6,78,0,0,283,381
13.05.2022T13:00,10.0,3.8,8,81,0,0,303,375
13.05.2022T13:00,9.4,3.1,8,86,0,4,349,370
13.05.2022T13:00,9.6,3.0,8,88,0,18,347,368
13.05.2022T13:00,9.1,2.7,8,89,0,33,347,366
13.05.2022T13:00,8.9,3.4,8,92,0,58,345,365
13.05.2022T13:00,8.9,3.7,7,92,0,91,332,366
13.05.2022T13:00,8.8,3.9,7,92,0,125,313,367
13.05.2022T13:00,9.2,3.8,7,92,0,129,314,367
13.05.2022T13:00,9.1,4.2,8,93,0,103,331,368
13.05.2022T13:00,8.7,4.5,8,94,0,98,342,368
